incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,kko_x,kko_y,kko_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
4.256004333496094,5.193351745605469,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,57.19544570833333,J0348+3353,33.88761608888889,-2111752.2440000004,-3581453.556,4821610.080999999,-0.6276849999999677,1.2049256250000306,-0.6238549999999692,1.2034456250000312,-1.2000000000000135,0.49999999999998046,8.825533866882324,11.094327926635742,8.458818435668945,9.42621898651123,8.545392990112305,9.462688446044922,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,26.48590087890625,21.354347229003906,13.19366455078125,12.811790466308594,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J0348+3353_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,1.3373651734777172,-15.343416993181602,2.2746487190894324,-43.065352598670884,True,-627.6849999999678,1204.9256250000305
4.549781799316406,3.9588394165039062,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,57.97755912916666,J0351+0627,6.465388480555556,-2111752.2440000004,-3581453.556,4821610.080999999,-0.4705962499999664,-1.1948774999999678,-0.46380624999996906,-1.191927499999969,-2.20000000000001,-1.0000000000000142,8.789316177368164,8.991011619567871,8.484262466430664,7.612179756164551,8.627119064331055,7.6278839111328125,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,26.438928604125977,22.070547103881836,11.493980407714844,13.20828628540039,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J0351+0627_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,0.8646936224260376,-42.77461915157092,1.801977168037753,-70.4965547570602,True,-470.5962499999664,-1194.8774999999678
5.917808532714844,4.223358154296875,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.7609996136667,J035902.6+600522,60.0894637845278,-2111752.2440000004,-3581453.556,4821610.080999999,0.003361250000029532,-0.23035999999996593,7.125000003080752e-05,-0.2211599999999695,4.899999999999965,-3.4000000000000057,14.631218910217285,8.104832649230957,8.838090896606445,7.732418060302734,10.98006534576416,7.151693820953369,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,28.470874786376953,20.095138549804688,12.767963409423828,12.188472747802734,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J035902.6+600522_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.515183655813002,10.843887323103722,0.4220998897987134,-16.878048282385556,True,3.361250000029532,-230.35999999996594
5.113025665283203,5.7789306640625,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,57.338833958333325,J0349+3354,33.913987174999995,-2111752.2440000004,-3581453.556,4821610.080999999,0.607724375000033,-0.7580831249999685,0.613034375000031,-0.7574831249999687,-1.7000000000000117,-0.3000000000000167,7.808784008026123,11.150564193725586,9.824822425842285,9.168917655944824,9.773760795593262,9.18355941772461,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,28.20162010192871,20.02385902404785,12.044570922851562,11.823474884033203,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J0349+3354_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,1.2179301452208469,-15.319748694976855,2.155213690832562,-43.04168430046613,True,607.724375000033,-758.0831249999685
13.346179962158203,6.475452423095703,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.873947,J0359+5057,50.96393385555556,-2111752.2440000004,-3581453.556,4821610.080999999,0.004626875000028466,0.01473937500002515,-0.0013131249999692313,0.00018937500003079197,1.9999999999999751,4.599999999999966,24.64655303955078,21.791624069213867,16.195056915283203,13.973169326782227,15.720879554748535,13.186073303222656,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,26.721315383911133,26.17064094543457,11.53729248046875,13.426437377929688,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J0359+5057_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.6983518561965875,1.7197746532952487,0.23893168941512788,-26.00216095219403,True,4.626875000028466,14.73937500002515
9.717498779296875,4.2212982177734375,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,19.318315779166664,J0117+8928,89.47999330555555,-2111752.2440000004,-3581453.556,4821610.080999999,0.016650000000024076,-0.7318424999999689,-0.0019099999999687273,-0.7300724999999696,4.799999999999965,-0.40000000000001634,18.314790725708008,12.271214485168457,9.268247604370117,9.801827430725098,12.092761993408203,9.704440116882324,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,27.463306427001953,23.724597930908203,11.195220947265625,13.877685546875,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J0117+8928_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,0.25721457696263067,40.35056524979605,1.194498122574346,12.62862964430677,True,16.650000000024075,-731.8424999999688
5.260948181152344,3.9850082397460938,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,58.958334429166655,J0355+2113,21.222599675,-2111752.2440000004,-3581453.556,4821610.080999999,-0.8579637499999688,0.6591143750000353,-0.8562037499999695,0.6716043750000306,-0.40000000000001634,-4.800000000000001,10.669927597045898,10.196911811828613,8.12525463104248,8.646291732788086,8.076445579528809,8.30488395690918,77.71629333496094,64.44175720214844,85.9764175415039,80.41139221191406,26.921955108642578,21.09217071533203,10.700420379638672,12.928459167480469,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438913616/calibrated_bw_400_600_masked/J0355+2113_calibrated_bw_400_600_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.12199697998592801,-28.025341744045846,0.8152865656257873,-55.747277349535125,True,-857.9637499999689,659.1143750000354
3.767118453979492,4.000446319580078,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,19.318315779166664,J0117+8928,89.47999330555555,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0013624999999695452,-0.19081124999996463,-0.0025324999999690916,-0.19022124999996484,0.5999999999999801,-0.3000000000000167,12.668490409851074,8.147789001464844,12.129085540771484,10.041461944580078,12.136950492858887,10.045230865478516,37.22868728637695,28.925708770751953,31.79623031616211,20.446727752685547,19.535465240478516,15.206722259521484,10.331714630126953,4.443960189819336,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436772516/calibrated_bw_400_600_masked/J0117+8928_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,-0.08655918773971769,41.047690956301,-0.6167047400101259,18.789653672676547,True,-1.3624999999695453,-190.81124999996462
5.824934005737305,4.470682144165039,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,227.33271761666663,J1509+4726,47.44893824166666,-2111752.2440000004,-3581453.556,4821610.080999999,0.018034375000024114,0.010310625000027655,0.0013643750000305788,0.0014706250000310827,4.899999999999965,2.9999999999999716,11.182228088378906,8.326120376586914,9.351773262023926,7.886199474334717,10.567663192749023,8.357258796691895,37.22868728637695,28.925708770751953,31.79623031616211,20.446727752685547,21.70907974243164,16.70256805419922,13.98965072631836,5.605138778686523,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436772516/calibrated_bw_400_600_masked/J1509+4726_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,-0.7769536746382164,-1.9587749515121982,-1.3070992269086246,-24.216812235136647,True,18.034375000024113,10.310625000027656
4.338068008422852,4.9075469970703125,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,226.0383697708333,J1504+6000,60.01547576666667,-2111752.2440000004,-3581453.556,4821610.080999999,-0.00722312499996694,-0.15451062499997903,-0.0009931249999693553,-0.14356062499998326,-1.900000000000011,-3.8000000000000043,11.831217765808105,8.324581146240234,9.294170379638672,7.4231438636779785,9.433028221130371,7.8835320472717285,37.22868728637695,28.925708770751953,31.79623031616211,20.446727752685547,20.857290267944336,19.697935104370117,10.568645477294922,6.534967422485352,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436772516/calibrated_bw_400_600_masked/J1504+6000_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,0.11997669370980088,10.598591324037548,-0.41016885856060725,-11.659445959586902,True,-7.22312499996694,-154.51062499997903
