incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,gbo_x,gbo_y,gbo_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
11.584152221679688,8.596466064453125,1740791938.8477173,438913616,J035902.6+600522,59.7609996136667,60.0894637845278,62.69004559999999,J0410+7656,76.94592036944445,883726.8698975747,-4924468.099089417,3943962.642426154,-0.008369374999964617,0.00022437500003150536,0.0033606250000308346,0.0011243750000311564,-1.8999999999994586,-0.1999999999994344,27.345436096191406,24.153202056884766,16.48086166381836,10.866182327270508,16.518638610839844,10.843356132507324,24.867839813232422,14.083005905151367,16.263961791992188,9.358367919921875,22.70430564880371,12.86441421508789,9.691722869873047,5.538627624511719,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438913616/calibrated_bw_600_800_masked/J0410+7656_calibrated_bw_600_800_masked_to_J035902.6+600522_vis.h5,-0.515183655813002,10.843887323103722,-0.9372835456117153,27.72193560548928,-0.4220998897987134,16.878048282385556,True,-8.369374999964617,0.22437500003150537
4.2415618896484375,4.464263916015625,1705802310.5385113,353865009,J015734.9+744243,29.39568708125,74.7120082993333,31.407960625,J0205+7522,75.36895439999999,883726.8698975747,-4924468.099089417,3943962.642426154,-0.023651249999981444,0.0090575000000516,-0.127891249999941,-0.000582499999944662,-4.999999999999503,1.9000000000005954,12.028241157531738,8.404670715332031,8.492131233215332,8.470459938049316,8.882988929748535,8.621962547302246,20.761842727661133,16.51127052307129,7.373542785644531,5.059452056884766,10.109941482543945,9.281017303466797,3.9949607849121094,3.562225341796875,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/353865009/calibrated_bw_600_800_masked/J0205+7522_calibrated_bw_600_800_masked_to_J015734.9+744243_vis.h5,0.031976282296420994,25.508345087188406,-0.47846122407954955,26.171226659328706,-0.5104375063759705,0.6628815721403001,True,-23.651249999981445,9.0575000000516
4.135753631591797,3.9706268310546875,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,19.318315779166664,J0117+8928,89.47999330555555,883726.8698975747,-4924468.099089417,3943962.642426154,0.0039731250000350805,-0.4582231249999452,0.01509312500003077,-0.3951731249999697,-1.99999999999946,28.400000000000972,25.232873916625977,8.54768180847168,14.306368827819824,8.025357246398926,15.376462936401367,8.177249908447266,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,38.13441848754883,18.956071853637695,17.020999908447266,8.444854736328125,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J0117+8928_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.3605242981069996,40.91152553789507,0.5982619033282721,48.2796508730325,True,3.9731250000350804,-458.22312499994524
8.072246551513672,4.203426361083984,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,151.922908705333,J100741.4+135629,13.9415557686111,883726.8698975747,-4924468.099089417,3943962.642426154,0.01420000000002115,-0.1377487499999802,-0.009609999999969619,-0.1659087499999693,4.100000000000627,-17.49999999999968,18.91168975830078,8.567691802978516,10.889097213745117,8.460027694702148,12.911802291870117,8.135976791381836,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,35.350868225097656,19.102598190307617,14.830825805664062,9.130348205566406,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J100741.4+135629_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.722137690362572,-35.49831539068291,0.9598752955838445,-28.130190055545484,True,14.20000000002115,-137.74874999998022
5.001861572265625,4.355792999267578,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,152.52066956249996,J1010+4522,45.37296694444444,883726.8698975747,-4924468.099089417,3943962.642426154,0.0071150000000285004,-0.03901374999995428,-0.0003649999999685993,-0.000343749999969274,1.2000000000005855,31.100000000001017,24.298656463623047,10.32627010345459,15.37276554107666,7.974535942077637,15.442113876342773,8.739947319030762,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,38.175567626953125,18.262590408325195,15.559684753417969,6.58416748046875,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J1010+4522_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.09331252882555212,-4.071383240688424,0.3310501340468246,3.296742094449005,True,7.1150000000285,-39.01374999995428
4.619075775146484,4.590179443359375,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,149.696854638875,J095847.2+653354,65.5652272326667,883726.8698975747,-4924468.099089417,3943962.642426154,0.4461968750000095,0.5335318750000001,0.39096687500003086,0.46986187500002474,12.900000000000752,-5.699999999999513,15.223830223083496,10.149237632751465,8.217114448547363,8.48267650604248,10.03934097290039,7.951765537261963,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,31.675029754638672,18.937097549438477,15.115928649902344,8.291999816894531,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J095847.2+653354_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.2139394641124135,16.146259898870532,1.451677069333686,23.51438523400796,True,446.19687500000947,533.5318750000001
13.722801208496094,8.204078674316406,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,148.697678690042,J095447.4+743557,74.599206971,883726.8698975747,-4924468.099089417,3943962.642426154,0.012089375000026178,0.007858125000027517,7.937500003083462e-05,6.812500003053616e-05,2.2000000000005997,1.5000000000005898,35.5762825012207,20.49927520751953,18.488780975341797,12.909944534301758,21.492570877075195,12.708634376525879,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,38.55750274658203,18.956071853637695,14.90878677368164,8.444854736328125,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J095447.4+743557_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.0375418679537562,25.18566901521975,1.2752794731750288,32.55379435035718,True,12.089375000026179,7.858125000027517
21.262405395507812,5.08173942565918,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,153.25670956666664,J1013+2448,24.81029649722222,883726.8698975747,-4924468.099089417,3943962.642426154,0.007283125000027497,-0.00791937499996673,-0.0020168749999688977,-0.001929374999969053,1.6000000000005912,-1.0999999999994472,40.736541748046875,16.72612190246582,26.005136489868164,11.27409553527832,26.848583221435547,11.057178497314453,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,35.683807373046875,17.014257431030273,14.578239440917969,6.955394744873047,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J1013+2448_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,-0.5387383356836066,-24.632028304355213,-0.3010007304623341,-17.263902969217785,True,7.283125000027497,-7.919374999966731
25.718399047851562,28.36605453491211,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,130.351522021167,J084124.3+705342,70.8950480676389,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0005256249999652952,-0.001449374999964878,0.008194375000031324,0.008170625000031392,-1.6999999999994557,-1.8999999999994586,33.65717697143555,32.940574645996094,27.383390426635742,32.462913513183594,30.243553161621094,33.848350524902344,33.13148498535156,30.19402503967285,78.72280883789062,43.626617431640625,31.031402587890625,26.081851959228516,39.952335357666016,30.9415283203125,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437407705/calibrated_bw_600_800_masked/J084124.3+705342_calibrated_bw_600_800_masked_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,-0.5772964236583004,21.49257328343389,-0.5479254928880728,15.327951729126324,True,-0.5256249999652952,-1.4493749999648782
6.235755920410156,4.713844299316406,1737902359.4002829,435339999,J145907.5+714019,224.781599616833,71.6721852248056,226.94744085,J1507+5857,58.957681025,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0014681249999645672,-0.33374874999997695,0.009591875000031145,-0.2918387499999932,-1.99999999999946,-18.699999999999697,8.181909561157227,8.828837394714355,8.807229995727539,8.074070930480957,9.805949211120605,9.125975608825684,21.404296875,19.35207176208496,45.2765998840332,48.34746551513672,21.76887321472168,24.3541259765625,29.866519927978516,27.694072723388672,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/435339999/calibrated_bw_600_800_masked/J1507+5857_calibrated_bw_600_800_masked_to_J145907.5+714019_vis.h5,0.5158239393208652,22.257875245440474,-0.3737360783323337,9.544941004810093,-0.8895600176531989,-12.71293424063038,True,-1.4681249999645671,-333.74874999997695
