incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,kko_x,kko_y,kko_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
7.186107635498047,6.438623428344727,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,221.96385040416664,J1447+7721,77.3566307,-2111752.2440000004,-3581453.556,4821610.080999999,0.9276500000000237,0.9276300000000237,0.9078600000000314,0.9078200000000314,2.6999999999999726,2.6999999999999726,16.930585861206055,19.945812225341797,14.0166015625,17.885591506958008,14.521711349487305,17.93011474609375,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,170,207,38.728187561035156,40.604827880859375,37.91374969482422,25.027271270751953,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1447+7721_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,1.0228475372970565,27.964497241617476,1.1091441411972625,-13.0832743293774,True,927.6500000000237,927.6300000000238
5.389408111572266,7.468029022216797,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,249.854230190333,J163925.0+863153,86.5314256070278,-2111752.2440000004,-3581453.556,4821610.080999999,0.026607500000020094,-0.025284999999959423,-0.0023024999999686963,-0.00014499999996916925,3.999999999999968,-3.900000000000004,16.373620986938477,20.71314811706543,14.785954475402832,16.75088119506836,15.656195640563965,17.63527488708496,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,224,229,47.02491760253906,44.828857421875,42.266197204589844,24.684123992919922,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J163925.0+863153_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-1.2560913655922779,37.40026319178217,-1.1697947616920719,-3.6475083792127023,True,26.607500000020096,-25.284999999959425
8.259960174560547,5.779193878173828,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,218.946244180708,J143547.1+760525,76.09050786575,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0010743749999691421,-0.006605624999965847,0.02909562500001916,0.001654375000030951,0.09999999999998188,-1.1000000000000139,13.001605987548828,15.389997482299805,9.98239517211914,12.42963695526123,10.026638984680176,12.487483978271484,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,221,225,47.07304763793945,45.915592193603516,43.444007873535156,27.34198760986328,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J143547.1+760525_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,1.8307554342461259,26.758587140844885,1.9170520381463318,-14.28918443014999,True,-1.074374999969142,-6.605624999965847
34.52383041381836,23.348468780517578,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,224.781599616833,J145907.5+714019,71.6721852248056,-2111752.2440000004,-3581453.556,4821610.080999999,0.02239125000002264,0.0025806250000301677,0.001431250000030765,-0.0007593749999685373,3.199999999999971,0.49999999999998046,50.872196197509766,36.61084747314453,38.01979446411133,28.49909210205078,37.56515884399414,28.746950149536133,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,220,231,47.12089157104492,45.100955963134766,41.65419387817383,25.32933807373047,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J145907.5+714019_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,0.5177716452308826,22.257764696475324,0.6040682491310886,-18.790006874519552,True,22.39125000002264,2.580625000030168
6.0330657958984375,5.3076019287109375,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.94744085,J1507+5857,58.957681025,-2111752.2440000004,-3581453.556,4821610.080999999,0.01109875000002641,-0.02237874999996049,-0.0004812499999690995,-0.0005587499999689482,1.5999999999999766,-3.4000000000000057,22.126585006713867,12.56124210357666,18.694305419921875,10.509360313415527,19.3756046295166,10.8129243850708,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,202,214,46.05595779418945,42.75694274902344,37.06604766845703,25.660491943359375,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1507+5857_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.3706563906788647,9.54476147222091,-0.2843597867786587,-31.503010098773963,True,11.09875000002641,-22.37874999996049
6.907951354980469,7.542804718017578,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,45.0464033110417,J030011.1+820239,82.0442644588333,-2111752.2440000004,-3581453.556,4821610.080999999,-0.007688749999964731,0.02321187500002247,0.0035812500000309004,0.0013718750000309393,-1.3000000000000131,3.39999999999997,18.44290542602539,14.973148345947266,15.850152015686035,10.666548728942871,16.47309684753418,11.202070236206055,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,223,204,46.90346908569336,47.198646545410156,41.750343322753906,27.025951385498047,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J030011.1+820239_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,0.01586425086069406,48.537791667866365,0.10216085476090006,7.49002009687149,True,-7.688749999964731,23.21187500002247
9.625904083251953,3.66680908203125,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,227.58426916666664,J1510+5244,52.74171502222222,-2111752.2440000004,-3581453.556,4821610.080999999,-0.010929999999964262,-0.008303749999965703,0.0015300000000309083,-0.0007137499999686458,-1.8000000000000114,-1.2000000000000135,27.266252517700195,23.089466094970703,26.74774742126465,23.12059783935547,26.207582473754883,24.16404151916504,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,195,213,47.11583709716797,48.08393096923828,41.872039794921875,25.068405151367188,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1510+5244_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.8515112451159433,3.336656993741224,-0.7652146412157373,-37.71111457725365,True,-10.929999999964261,-8.303749999965703
6.691165924072266,4.899322509765625,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.2132542375,J1504+5438,54.644337794444446,-2111752.2440000004,-3581453.556,4821610.080999999,-0.02074124999996076,0.00012500000003072608,0.003738750000029749,-0.0007549999999689328,-3.000000000000007,0.19999999999998153,21.52389144897461,15.37420654296875,16.226999282836914,12.895750999450684,17.030771255493164,12.914260864257812,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,153,222,34.38290023803711,44.80859375,31.300106048583984,23.814661026000977,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1504+5438_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.012563360375091495,5.227792362901114,0.0737332435251145,-35.81997920809376,True,-20.74124999996076,0.1250000000307261
51.16416931152344,31.416534423828125,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.0383697708333,J1504+6000,60.01547576666667,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0025968749999681884,0.010682500000026511,-0.0008068749999688824,-0.0009074999999689947,-0.40000000000001634,1.5999999999999766,64.69692993164062,41.3985595703125,43.17473602294922,37.20384216308594,44.35896682739258,37.19059753417969,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,211,220,47.52360916137695,42.98924255371094,39.89265441894531,23.91320037841797,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1504+6000_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,0.10034257817044771,10.598554329129724,0.18663918207065372,-30.44921724186515,True,-2.5968749999681884,10.682500000026511
5.967864990234375,4.720623016357422,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.1040824333333,J1504+1029,10.49422182222222,-2111752.2440000004,-3581453.556,4821610.080999999,-0.03213749999995495,0.011021250000026078,0.0018825000000318622,-0.004708749999967824,-4.9,1.9999999999999751,15.378885269165039,9.26494312286377,13.501509666442871,10.099189758300781,14.852760314941406,10.37197494506836,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,212,259,46.55025863647461,46.98440933227539,40.20509338378906,25.844406127929688,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1504+1029_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.09104640416688635,-38.922302751118664,-0.004749800266680357,-79.97007432211353,True,-32.137499999954954,11.021250000026077
4.534969329833984,7.438533782958984,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,228.06180691249995,J1512+3158,31.968014730555552,-2111752.2440000004,-3581453.556,4821610.080999999,-0.007713124999967235,0.01374562500002608,-0.0032931249999689485,0.0012556250000309238,-1.0000000000000142,1.7999999999999758,17.080455780029297,17.558738708496094,14.472600936889648,16.094785690307617,16.09391212463379,15.909196853637695,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,218,183,47.221561431884766,37.55765151977539,42.24979782104492,20.520221710205078,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1512+3158_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-1.684493252802647,-17.42040430643467,-1.598196648902441,-58.468175877429545,True,-7.713124999967235,13.745625000026081
4.408843994140625,7.554931640625,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,224.6808797708333,J1458+3542,35.71601801388889,-2111752.2440000004,-3581453.556,4821610.080999999,-0.004945624999966491,0.024355000000022303,0.0008743750000312534,-0.0012949999999677542,-0.8000000000000149,3.49999999999997,18.988622665405273,15.733715057373047,17.327007293701172,14.298263549804688,17.029809951782227,14.980144500732422,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,212,221,48.1527214050293,42.920352935791016,40.53583908081055,28.186965942382812,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1458+3542_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,1.144072310180658,-13.693335336503889,1.230368914080864,-54.74110690749876,True,-4.9456249999664905,24.355000000022304
8.779979705810547,5.031230926513672,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.111235754375,J150426.6+285430,28.9084840166667,-2111752.2440000004,-3581453.556,4821610.080999999,-0.011546249999964082,0.010877500000027164,0.0009237500000310829,0.000867500000031044,-1.8000000000000114,1.499999999999977,29.208627700805664,18.77620506286621,22.02484703063965,15.947964668273926,22.034299850463867,16.07185935974121,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,220,221,47.18315505981445,42.387332916259766,41.931427001953125,22.128314971923828,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J150426.6+285430_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.04006893702570237,-20.5081503112417,0.04622766687450362,-61.555921882236575,True,-11.546249999964083,10.877500000027164
11.259952545166016,3.911243438720703,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,225.91530926666664,J1503+5635,56.596600297222224,-2111752.2440000004,-3581453.556,4821610.080999999,-0.02647624999995878,-0.018281249999961714,-0.0006162499999688048,-0.0028912499999676805,-3.8000000000000043,-2.700000000000008,29.92814826965332,17.96504783630371,23.51354217529297,17.68911361694336,23.71794891357422,18.27427864074707,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,206,222,45.335567474365234,44.369991302490234,35.30895233154297,22.448957443237305,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1503+5635_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,0.16073313661572644,7.179581513908793,0.24702974051593243,-33.86819005708608,True,-26.476249999958778,-18.281249999961712
9.779815673828125,7.631618499755859,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.539708230375,J150609.5+373051,37.5142034725556,-2111752.2440000004,-3581453.556,4821610.080999999,-0.031085624999956842,-0.012896249999964044,-0.0010056249999685024,-0.0010662499999686303,-4.500000000000002,-1.900000000000011,29.10151481628418,16.979833602905273,23.50831413269043,12.786896705627441,24.266843795776367,12.934494018554688,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,223,236,46.90346908569336,45.9196662902832,41.750343322753906,23.91971206665039,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J150609.5+373051_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.35102603083325673,-11.900332449376664,-0.26472942693305074,-52.94810402037154,True,-31.085624999956842,-12.896249999964045
22.7218017578125,16.03273582458496,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,227.33271761666663,J1509+4726,47.44893824166666,-2111752.2440000004,-3581453.556,4821610.080999999,-0.012545624999964028,-0.008365624999965649,-0.000725624999968611,-0.00080562499996858,-1.900000000000011,-1.2000000000000135,38.47584915161133,39.014076232910156,33.98236846923828,32.57716751098633,34.43638229370117,32.11912155151367,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,221,186,47.33281326293945,43.38248825073242,42.062068939208984,23.000228881835938,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1509+4726_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.8034924445740416,-1.9583435640324864,-0.7171958406738356,-43.006115135027365,True,-12.545624999964028,-8.365624999965648
8.845832824707031,4.284885406494141,1739108658.118002,436849595,J0117+8928,19.318315779166664,89.47999330555555,226.5291567,J1506+3208,32.14050303888889,-2111752.2440000004,-3581453.556,4821610.080999999,-0.006018749999966347,-0.0295962499999566,0.0012912500000308192,0.0014237500000313734,-0.9000000000000146,-4.700000000000001,20.49888801574707,15.16431999206543,19.769126892089844,13.441198348999023,20.814655303955078,13.145843505859375,77.95569610595703,57.7148551940918,79.6592788696289,36.319580078125,200,187,46.068477630615234,37.738433837890625,42.90532302856445,23.346115112304688,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/436849595/calibrated_bw_500_700_masked/J1506+3208_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08629660390020599,41.047771570994875,-0.3831531755131388,-17.273882472622756,-0.29685657161293283,-58.32165404361763,True,-6.018749999966347,-29.5962499999566
32.66242980957031,16.17428970336914,1740745792.9370022,438773752,J0117+8928,19.318315779166664,89.47999330555555,224.781599616833,J145907.5+714019,71.6721852248056,-2111752.2440000004,-3581453.556,4821610.080999999,0.024761250000021235,-0.009542499999965405,-0.004158749999967553,0.0002775000000307881,3.999999999999968,-1.2000000000000135,40.529457092285156,32.4434814453125,25.496421813964844,24.993026733398438,27.829395294189453,25.881288528442383,64.8973388671875,38.27956008911133,57.896202087402344,29.070758819580078,182,165,37.207401275634766,28.933555603027344,30.793563842773438,22.49349594116211,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438773752/calibrated_bw_500_700_masked/J145907.5+714019_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08654130849347967,41.04740795937484,0.5403162135755502,22.258041755695853,0.6268575220690298,-18.789366203678984,True,24.761250000021235,-9.542499999965406
5.237846374511719,6.009746551513672,1740745792.9370022,438773752,J0117+8928,19.318315779166664,89.47999330555555,226.94744085,J1507+5857,58.957681025,-2111752.2440000004,-3581453.556,4821610.080999999,-6.187499996941344e-05,0.6908181250000317,-0.0009518749999690684,0.692578125000031,0.19999999999998153,-0.40000000000001634,26.189861297607422,10.790522575378418,20.982032775878906,9.097654342651367,21.168933868408203,9.105029106140137,64.8973388671875,38.27956008911133,57.896202087402344,29.070758819580078,213,142,40.00404357910156,26.68760108947754,31.323162078857422,20.936290740966797,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/438773752/calibrated_bw_500_700_masked/J1507+5857_calibrated_bw_500_700_masked_to_J0117+8928_vis.h5,-0.08654130849347967,41.04740795937484,-0.3339130355197293,9.544171335559202,-0.2473717270262496,-31.503236623815635,True,-0.06187499996941344,690.8181250000317
