incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,gbo_x,gbo_y,gbo_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,snr_xx,snr_yy,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
13.558425903320312,5.986534118652344,1740791938.8477173,438913616,J035902.6+600522,59.7609996136667,60.0894637845278,59.72392881486245,B0355+54,54.22053695681744,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0001493749999692584,-0.5803243749999646,-0.001419374999968766,-0.568764374999969,0.10000000000056986,-3.0999999999994756,24.867839813232422,14.083005905151367,16.263961791992188,9.358367919921875,15.696920394897461,12.09889030456543,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438913616/calibrated/B0355+54_calibrated_to_J035902.6+600522_vis.h5,-0.515183655813002,10.843887323103722,-0.5672489929372506,4.975094227938915,-0.052065337124248656,-5.868793095164807,True,-0.1493749999692584,-580.3243749999646
10.807270050048828,10.17022705078125,1740791938.8477173,438913616,J035902.6+600522,59.7609996136667,60.0894637845278,62.69004559999999,J0410+7656,76.94592036944445,883726.8698975747,-4924468.099089417,3943962.642426154,-6.874999968223272e-06,0.004427500000030149,0.0013431250000312533,0.0012675000000313737,-0.49999999999943867,0.5000000000005755,24.867839813232422,14.083005905151367,16.263961791992188,9.358367919921875,20.307493209838867,13.822678565979004,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438913616/calibrated/J0410+7656_calibrated_to_J035902.6+600522_vis.h5,-0.515183655813002,10.843887323103722,-0.9372835456117153,27.72193560548928,-0.4220998897987134,16.878048282385556,True,-0.006874999968223272,4.4275000000301485
5.702152252197266,5.889556884765625,1705802310.5385113,353865009,J015734.9+744243,29.39568708125,74.7120082993333,31.407960625,J0205+7522,75.36895439999999,883726.8698975747,-4924468.099089417,3943962.642426154,-0.00795687499996611,1.2981668750000197,-0.000526874999968991,1.2695668750000308,-1.99999999999946,7.900000000000681,20.761842727661133,16.51127052307129,7.373542785644531,5.059452056884766,10.002144813537598,8.522552490234375,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/353865009/calibrated/J0205+7522_calibrated_to_J015734.9+744243_vis.h5,0.031976282296420994,25.508345087188406,-0.47846122407954955,26.171226659328706,-0.5104375063759705,0.6628815721403001,True,-7.956874999966111,1298.1668750000197
3.9721603393554688,5.002876281738281,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,19.318315779166664,J0117+8928,89.47999330555555,883726.8698975747,-4924468.099089417,3943962.642426154,0.003962500000033963,0.5745987500000362,0.013082500000030427,0.588088750000031,-1.99999999999946,38.1000000000011,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,16.577369689941406,8.964152336120605,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated/J0117+8928_calibrated_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.3605242981069996,40.91152553789507,0.5982619033282721,48.2796508730325,True,3.962500000033963,574.5987500000363
12.122108459472656,9.067298889160156,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,148.697678690042,J095447.4+743557,74.599206971,883726.8698975747,-4924468.099089417,3943962.642426154,0.0003887500000305632,-0.0005337499999692004,-3.1249999969273955e-05,-3.37499999693942e-05,0.3000000000005727,0.10000000000056986,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,21.43233299255371,15.03410816192627,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated/J095447.4+743557_calibrated_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.0375418679537562,25.18566901521975,1.2752794731750288,32.55379435035718,True,0.3887500000305632,-0.5337499999692004
8.68768310546875,5.450061798095703,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,151.922908705333,J100741.4+135629,13.9415557686111,883726.8698975747,-4924468.099089417,3943962.642426154,0.006616875000024301,1.0824025000000164,-0.005723124999970915,1.0485825000000293,2.9000000000006096,33.50000000000105,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,15.707951545715332,11.26122760772705,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated/J100741.4+135629_calibrated_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.722137690362572,-35.49831539068291,0.9598752955838445,-28.130190055545484,True,6.616875000024301,1082.4025000000163
7.015174865722656,4.101264953613281,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,152.52066956249996,J1010+4522,45.37296694444444,883726.8698975747,-4924468.099089417,3943962.642426154,-0.00036624999996890176,-0.000378749999969018,-0.00036624999996890176,-0.000378749999969018,5.684341886080801e-13,5.684341886080801e-13,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,19.095199584960938,10.429239273071289,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated/J1010+4522_calibrated_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.09331252882555212,-4.071383240688424,0.3310501340468246,3.296742094449005,True,-0.3662499999689018,-0.37874999996901804
20.421165466308594,5.056083679199219,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,153.25670956666664,J1013+2448,24.81029649722222,883726.8698975747,-4924468.099089417,3943962.642426154,0.0021600000000296946,-0.002774374999968483,-0.0019299999999687195,-0.001884374999968828,0.7000000000005784,-0.1999999999994344,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,28.295047760009766,12.59638786315918,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated/J1013+2448_calibrated_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,-0.5387383356836066,-24.632028304355213,-0.3010007304623341,-17.263902969217785,True,2.1600000000296946,-2.774374999968483
4.875518798828125,6.052921295166016,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,149.696854638875,J095847.2+653354,65.5652272326667,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0024268749999687388,0.5285668750000028,-0.001536874999969084,0.45524687500003114,-0.1999999999994344,25.900000000000944,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,9.930761337280273,9.060279846191406,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated/J095847.2+653354_calibrated_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.2139394641124135,16.146259898870532,1.451677069333686,23.51438523400796,True,-2.4268749999687387,528.5668750000027
6.936145782470703,5.648639678955078,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,129.27352832733587,B0834+06,6.171162696536083,883726.8698975747,-4924468.099089417,3943962.642426154,0.007808125000028505,0.007552500000028694,0.0009381250000311682,0.0009825000000312418,1.300000000000587,1.0000000000005826,33.13148498535156,30.19402503967285,78.72280883789062,43.626617431640625,15.624605178833008,16.993511199951172,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437407705/calibrated/B0834+06_calibrated_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,-0.5092987299315677,-43.23492077497617,-0.47992779916134015,-49.39954232928373,True,7.808125000028505,7.552500000028695
