,incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,kko_x,kko_y,kko_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns,best_pol,toss
10,10.07132339477539,12.872272491455078,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,31.2100579,J0204+1514,15.236401002777775,-2111752.2440000004,-3581453.556,4821610.080999999,0.0004725000000304,0.0022393750000295,-0.0018774999999686,-0.0019306249999688,0.2999999999999634,0.699999999999962,34.97423553466797,24.3780574798584,31.914369583129883,17.772817611694336,31.941293716430664,18.55609130859375,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,90.60321044921876,24.32426643371582,90.33660888671876,21.131053924560547,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0204+1514_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-1.567790351626029,-33.947629880880946,-1.6403596552241937,-74.23217196348239,True,0.4725000000304702,2.2393750000295127,X,False
11,6.023681640625,5.920223236083984,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,34.378389012499994,J0217+7349,73.82572826666666,-2111752.2440000004,-3581453.556,4821610.080999999,0.0034387500000298,-0.0007687499999688,0.0007187500000309,-0.0012187499999686,0.5999999999999623,-0.1000000000000351,21.974119186401367,16.425630569458008,18.04096031188965,15.535913467407228,19.479013442993164,15.508437156677246,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,86.5777816772461,22.21053123474121,86.42129516601562,21.357948303222656,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0217+7349_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-1.351616212127046,24.66802453165605,-1.4241855157252103,-15.616517550945396,True,3.438750000029865,-0.7687499999688668,X,False
12,6.401527404785156,4.935871124267578,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,29.6962291625,J0158+5624,56.409929775,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0012793749999688,-0.0016693749999686,-0.0012793749999688,-0.0012093749999688,-3.5527136788005016e-14,-0.3000000000000344,30.33782958984375,9.650494575500488,29.008344650268555,13.364994049072266,29.008344650268555,13.586408615112305,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,79.9229736328125,22.555274963378903,97.89869689941406,22.165233612060547,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0158+5624_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-0.0751668186367846,7.2062080590811215,-0.1477361222349491,-33.07833402352033,True,-1.2793749999688202,-1.6693749999686691,X,False
13,41.807884216308594,8.9371337890625,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,30.031763366666663,J0200+2157,21.950223452777777,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0012499999999689,-0.0025981249999684,-0.0016999999999688,-0.0016881249999688,-0.1000000000000351,-0.2000000000000348,67.3964614868164,15.402017593383787,59.74700927734375,15.674670219421388,59.849945068359375,15.59352684020996,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,87.97100067138672,23.61634063720703,90.43096160888672,20.934249877929688,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0200+2157_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-0.4166067436955614,-27.252289843844263,-0.4891760472937258,-67.53683192644571,True,-1.2499999999689833,-2.598124999968491,X,False
14,8.969711303710938,7.298091888427734,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,36.2249865625,J0224+7655,76.931712375,-2111752.2440000004,-3581453.556,4821610.080999999,0.005580625000029,0.0046118750000291,0.0010606250000307,0.0010018750000305,0.9999999999999608,0.7999999999999616,27.61139297485352,22.41916275024414,24.57928466796875,23.190824508666992,27.423080444335938,22.52448844909668,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,93.5369110107422,25.22529602050781,92.22722625732422,22.732074737548828,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0224+7655_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-1.51660453768091,27.80179202367283,-1.5891738412790744,-12.482750058928616,True,5.580625000029005,4.611875000029198,X,False
15,8.293952941894531,3.979194641113281,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,37.5448659615,J023010.7+814129,81.6916302394445,-2111752.2440000004,-3581453.556,4821610.080999999,0.0011068750000303,0.0011493750000304,-0.0012031249999687,-0.0011906249999686,0.2999999999999634,0.2999999999999634,26.64358329772949,11.470645904541016,22.74306297302246,13.27908992767334,22.541467666625977,13.816329002380373,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,70.89380645751953,24.32287979125977,84.97726440429688,20.87061309814453,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J023010.7+814129_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-1.1657550993996728,32.55908473589266,-1.2383244029978373,-7.725457346708787,True,1.1068750000303151,1.14937500003042,X,False
16,19.585838317871094,4.3532257080078125,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,29.39568708125,J015734.9+744243,74.7120082993333,-2111752.2440000004,-3581453.556,4821610.080999999,0.0001037500000309,0.0001437500000309,0.0001037500000309,0.0001437500000309,-3.5527136788005016e-14,-3.5527136788005016e-14,44.27765274047852,14.607257843017578,42.77509689331055,13.20666790008545,42.77509689331055,13.20666790008545,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,88.80086517333984,25.35616874694824,90.21875762939452,23.280696868896484,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J015734.9+744243_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,0.0319762822964209,25.50834508718841,-0.0405930213017434,-14.77619699541304,True,0.103750000030916,0.1437500000309005,X,False
17,20.572540283203125,5.74658203125,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,31.407960625,J0205+7522,75.36895439999999,-2111752.2440000004,-3581453.556,4821610.080999999,-4.43749999690568e-05,0.0008356250000306,0.0003856250000307,0.0003556250000307,0.0999999999999641,0.2999999999999634,45.745391845703125,16.350101470947266,40.99105072021485,12.595182418823242,40.710845947265625,13.105999946594238,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,89.90006256103516,24.440732955932617,103.07463073730467,21.96156311035156,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0205+7522_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-0.4784612240795495,26.171226659328703,-0.551030527677714,-14.11331542327274,True,-0.0443749999690568,0.835625000030602,X,False
18,9.242385864257812,13.53445816040039,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,37.31113567083333,J0229+7743,77.72115047777778,-2111752.2440000004,-3581453.556,4821610.080999999,0.0012456250000304,0.0012631250000303,-0.0011143749999686,-0.0011168749999687,0.2999999999999634,0.2999999999999634,29.361984252929688,23.519479751586918,25.372074127197266,22.235849380493164,25.581239700317383,22.64030265808105,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,93.58763122558594,24.947908401489254,92.458251953125,21.49664306640625,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0229+7743_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-1.6569344825882215,28.612177832319222,-1.7295037861863862,-11.672364250282223,True,1.2456250000304432,1.2631250000303151,X,False
19,21.86509323120117,4.809196472167969,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,31.842477587499992,J0207+795A,79.93371900555556,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0156143749999649,0.0058331250000266,-0.0048243749999691,0.0004331250000286,-2.900000000000025,2.099999999999957,36.78858947753906,18.013202667236328,33.71240234375,11.732961654663086,37.52819442749024,13.451204299926758,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,82.23190307617188,25.06955909729004,88.85343933105469,20.988391876220703,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0207+795A_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-0.413333608734847,30.736674482332837,-0.4859029123330114,-9.547867600268614,True,-15.61437499996496,5.833125000026605,X,True
20,10.292892456054688,3.099529266357422,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,29.22241525833333,J0156+3209,32.16108054722222,-2111752.2440000004,-3581453.556,4821610.080999999,-0.4558606249999683,-0.4689974999999634,-0.4535206249999692,-0.4553274999999687,-0.3000000000000344,-2.300000000000028,29.516935348510746,9.975857734680176,26.96027183532715,8.812134742736816,26.5761661529541,9.669986724853516,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,88.0731201171875,17.926755905151367,90.27758026123048,16.99985122680664,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0156+3209_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,0.3010591437275637,-17.041799528338245,0.2284898401293992,-57.32634161093969,True,-455.8606249999683,-468.99749999996345,X,False
21,9.90576171875,5.050235748291016,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,30.42107632083333,J0201+1836,18.61042448888889,-2111752.2440000004,-3581453.556,4821610.080999999,0.0020837500000311,0.0057618750000297,0.0016037500000313,0.0016918750000312,-0.1000000000000351,0.699999999999962,28.833585739135746,9.58072280883789,31.51322364807129,10.6528902053833,31.16592025756836,10.585689544677734,88.89568328857422,25.35616874694824,109.43995666503906,23.280696868896484,90.38453674316406,21.302490234375,86.69322204589844,18.920841217041016,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0201+1836_calibrated_to_J0117+8928_vis.h5,0.0725693035981644,40.28454208260145,-0.7933761015927677,-30.58851908991726,-0.8659454051909321,-70.8730611725187,True,2.083750000031117,5.761875000029723,X,False
22,35.597862243652344,19.54156494140625,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.97573187499998,J1011+4204,42.07593759444445,-2111752.2440000004,-3581453.556,4821610.080999999,-0.001402499999969,-0.0023306249999687,-0.0009324999999692,-0.0009306249999692,0.0999999999999641,-0.1000000000000351,53.53433609008789,29.83903312683105,51.32047271728516,29.39539337158203,51.47661209106445,29.26741600036621,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,78.53193664550781,46.56070709228516,89.64027404785156,61.033992767333984,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J1011+4204_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,-0.2377376052212725,-7.368125335137429,-0.5982619033282721,-48.2796508730325,True,-1.4024999999690453,-2.330624999968715,X,False
23,15.794925689697266,9.833160400390623,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.52066956249996,J1010+4522,45.37296694444444,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0014393749999692,-0.0005312499999695,-0.0023393749999688,-0.0023312499999688,0.1999999999999637,0.399999999999963,32.760040283203125,23.66846466064453,31.352155685424805,21.56140899658203,31.83738136291504,22.418136596679688,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,60.14288711547852,61.47421646118164,77.14064025878906,70.60777282714844,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J1010+4522_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.0933125288255521,-4.071383240688424,-0.2672117692814474,-44.9829087785835,True,-1.4393749999692431,-0.5312499999695648,X,False
25,25.48656845092773,12.475040435791016,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,153.25670956666664,J1013+2448,24.81029649722222,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0008562499999691,-0.0017424999999689,-0.0017562499999688,-0.0017424999999689,0.1999999999999637,-3.5527136788005016e-14,47.342750549316406,30.88096809387207,50.907005310058594,34.06477355957031,50.98274612426758,34.064781188964844,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,81.96538543701172,59.13829040527344,90.568359375,64.12863159179688,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J1013+2448_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,-0.5387383356836066,-24.632028304355213,-0.8992626337906062,-65.54355384225029,True,-0.8562499999691964,-1.7424999999689137,X,False
27,7.063564300537109,5.831260681152344,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,151.922908705333,J100741.4+135629,13.9415557686111,-2111752.2440000004,-3581453.556,4821610.080999999,-0.001021874999969,-0.0001399999999694,-0.001021874999969,-0.001039999999969,-3.5527136788005016e-14,0.1999999999999637,24.010231018066406,18.85040283203125,28.843929290771484,17.922521591186523,28.843929290771484,18.035511016845703,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,77.1643295288086,58.38468551635742,87.6749496459961,65.4458999633789,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J100741.4+135629_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.722137690362572,-35.49831539068291,0.3616133922555724,-76.40984092857798,True,-1.0218749999690413,-0.1399999999694135,X,False
28,56.59761047363281,48.41726303100586,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,151.507292625708,J100601.7+345410,34.9028893364722,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0009368749999693,-0.0009549999999693,-0.0018268749999689,-0.0018449999999689,0.1999999999999637,0.1999999999999637,65.89551544189453,56.29010772705078,64.352294921875,50.936012268066406,65.20010375976562,50.79348373413086,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,83.4269790649414,59.3648681640625,89.8056411743164,66.94863891601562,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J100601.7+345410_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.9445625726154488,-14.533779633675527,0.5840382745084491,-55.4453051715706,True,-0.9368749999693168,-0.9549999999693396,X,False
29,30.86249542236328,33.48467254638672,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,151.73530065,J1006+345A,34.91255238888889,-2111752.2440000004,-3581453.556,4821610.080999999,0.7071618750000306,0.7071800000000307,0.706271875000031,0.7062900000000311,0.1999999999999637,0.1999999999999637,51.9556999206543,44.517051696777344,51.27112579345703,47.87265396118164,51.34845733642578,48.277305603027344,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,81.16217041015625,61.7607421875,90.1764678955078,73.97235107421875,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J1006+345A_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.7574845960787605,-14.52684560700683,0.3969602979717609,-55.43837114490191,True,707.1618750000306,707.1800000000306,X,True
30,17.14733123779297,9.044452667236328,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.61469830833332,J1010+4132,41.54418151944444,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0057231249999684,-0.0066324999999679,-0.0053331249999686,-0.0033624999999692,-0.3000000000000344,-0.5000000000000338,31.47747230529785,24.318174362182617,36.59782028198242,20.597553253173828,36.9326400756836,20.922588348388672,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,73.80912780761719,58.45326614379883,89.8333740234375,61.66950988769531,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J1010+4132_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.0307138657364844,-7.900271145559492,-0.3298104323705151,-48.81179668345457,True,-5.7231249999684914,-6.632499999967987,X,True
31,34.010223388671875,19.93570327758789,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.48130642916666,J1009+1401,14.031755144444446,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0020781249999686,0.0020787500000299,-0.0006881249999692,-0.000611249999969,-0.1000000000000351,0.5999999999999623,50.40693664550781,34.47589492797852,53.40879821777344,33.26313018798828,53.45164108276367,33.302955627441406,81.95014953613281,60.81383514404297,106.30064392089844,73.80388641357422,76.2202377319336,58.99818801879883,88.71160888671875,65.57755279541016,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/437574971/calibrated/J1009+1401_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.1800820214894914,-35.412391344575774,-0.1804422766175082,-76.32391688247085,True,-2.0781249999686926,2.0787500000299084,X,False
