,incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,gbo_x,gbo_y,gbo_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns,best_pol,toss
72,6.438400268554688,5.812625885009766,1702364407.8727949,344284963,J0410+7656,62.69004559999999,76.94592036944445,64.83088732916666,J0419+5722,57.38332893888889,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0013512499999677,-0.0022793749999674,0.0009587500000313,0.0009306250000312,-0.6999999999994415,-0.8999999999994444,16.15743637084961,16.7003116607666,19.105262756347656,11.594694137573242,20.35715103149414,14.279459953308104,24.1962947845459,19.97682762145996,34.614280700683594,23.27031707763672,32.01013946533203,24.3848876953125,32.245338439941406,20.293983459472656,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/344284963/calibrated/J0419+5722_calibrated_to_J0410+7656_vis.h5,0.6235689660627077,27.6969848874452,0.4467198122228128,8.121319136315448,-0.1768491538398949,-19.575665751129755,True,-1.351249999967793,-2.279374999967464,X,False
73,53.17905426025391,35.364036560058594,1740550181.2765913,438528906,J083454.9+553421,128.728766615667,55.5725195391389,130.351522021167,J084124.3+705342,70.8950480676389,883726.8698975747,-4924468.099089417,3943962.642426154,0.0003493750000297,-0.0005506249999698,-0.0032606249999688,-0.0032406249999688,0.8000000000005798,0.600000000000577,31.500782012939453,26.126672744750977,54.76112365722656,48.06413269042969,59.76861572265625,47.50428009033203,44.62541198730469,41.39638900756836,93.41088104248048,63.33869171142578,42.262638092041016,40.240684509277344,90.63482666015624,57.49188232421875,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438528906/calibrated/J084124.3+705342_calibrated_to_J083454.9+553421_vis.h5,-0.0254568148890167,6.164498070334517,-0.5750923280241602,21.492393143390025,-0.5496355131351435,15.327895073055508,True,0.3493750000297608,-0.5506249999698903,X,False
74,5.711811065673828,5.322433471679688,1740783553.7481215,438904700,J013658.5+475129,24.2441450135833,47.8580833533333,24.422081866666662,J0137+3309,33.15974373333333,883726.8698975747,-4924468.099089417,3943962.642426154,0.0018262500000298,-0.0046837499999671,-0.0005137499999692,-0.0005337499999687,0.7000000000005784,-1.0999999999994472,14.942800521850586,12.027149200439451,16.489322662353516,11.516287803649902,16.653594970703125,12.700529098510742,16.058284759521484,13.709514617919922,18.80963897705078,8.793445587158203,15.730975151062012,13.574946403503418,19.084434509277344,7.577182769775391,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438904700/calibrated/J0137+3309_calibrated_to_J013658.5+475129_vis.h5,-0.2907340906496333,-1.33320012756238,-0.5076689134570468,-16.030288944063006,-0.2169348228074135,-14.697088816500626,True,1.8262500000298847,-4.683749999967106,X,False
75,7.934818267822266,8.550453186035156,1736154683.3704844,433321280,J081815.9+422245,124.5666650615,42.3792819163056,117.740648095417,J075057.7+824158,82.6994533818889,883726.8698975747,-4924468.099089417,3943962.642426154,0.0039375000000284,0.004723125000026,-0.0033224999999687,-0.0033268749999708,1.6000000000005912,1.800000000000594,12.793349266052246,14.956472396850586,15.913460731506348,14.537704467773438,18.31684684753418,19.696901321411133,25.80517196655273,26.961671829223636,36.44636535644531,27.40523910522461,24.286489486694336,23.477293014526367,33.82645797729492,25.19214630126953,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/433321280/calibrated/J075057.7+824158_calibrated_to_J081815.9+422245_vis.h5,-0.4219397686482731,-7.018094357923852,0.7328965606378486,33.34201105848032,1.1548363292861217,40.36010541640417,True,3.9375000000284,4.723125000026066,X,False
76,6.150848388671875,5.8342132568359375,1736154683.3704844,433321280,J081815.9+422245,124.5666650615,42.3792819163056,123.70448982499998,J0814+3553,35.89711679444444,883726.8698975747,-4924468.099089417,3943962.642426154,0.0001850000000302,-0.805684999999969,-0.0012149999999692,-0.805684999999969,0.5000000000005755,5.684341886080801e-13,9.134007453918455,9.693643569946287,16.90365982055664,9.413809776306152,17.36833953857422,9.413810729980469,25.80517196655273,26.961671829223636,36.44636535644531,27.40523910522461,24.04352569580078,23.92361640930176,34.82030487060547,25.90056610107422,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/433321280/calibrated/J0814+3553_calibrated_to_J081815.9+422245_vis.h5,-0.4219397686482731,-7.018094357923852,0.2462398084283363,-13.500314128784536,0.6681795770766095,-6.482219770860683,True,0.1850000000302182,-805.684999999969,X,False
77,7.781394958496094,4.406806945800781,1739610075.7628877,437505692,J104827.6+714335,162.115083032417,71.7266495595,161.096094042583,J104423.0+805439,80.9109564023611,883726.8698975747,-4924468.099089417,3943962.642426154,0.0021925000000322,0.0039150000000316,0.0057925000000308,0.0057150000000309,-0.7999999999994429,-0.3999999999994372,23.156635284423828,16.39781951904297,22.72974967956543,16.987646102905273,24.19124984741211,17.392812728881836,34.40224838256836,36.15417098999024,43.11791610717773,34.12165451049805,34.39658737182617,35.47456359863281,39.82058334350586,30.583473205566406,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437505692/calibrated/J104423.0+805439_calibrated_to_J104827.6+714335_vis.h5,-0.3660945038570919,22.277375354660517,-0.0229819317520105,31.45862736025784,0.3431125721050814,9.181252005597322,True,2.192500000032227,3.91500000003168,X,False
78,6.474178314208984,8.94369125366211,1739610075.7628877,437505692,J104827.6+714335,162.115083032417,71.7266495595,162.14041269166665,J1048+6008,60.14601154444444,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0025149999999692,-0.0016843749999693,-0.0039749999999686,-0.0040243749999684,0.1000000000005698,0.3000000000005727,18.86847877502441,18.37725257873535,17.66683006286621,17.942697525024414,17.826684951782227,18.13387680053711,34.40224838256836,36.15417098999024,43.11791610717773,34.12165451049805,33.6640625,32.81412887573242,36.78751754760742,29.07058334350586,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437505692/calibrated/J1048+6008_calibrated_to_J104827.6+714335_vis.h5,-0.3660945038570919,22.277375354660517,-0.5944530304450908,10.69846538875824,-0.2283585265879988,-11.578909965902271,True,-2.51499999996922,-1.6843749999693904,X,False
79,4.113822937011719,4.9512939453125,1739610075.7628877,437505692,J104827.6+714335,162.115083032417,71.7266495595,158.77933306666668,J1035+5628,56.47966545277778,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0003874999999701,-0.1645818749999807,-0.0025974999999693,-0.1952418749999688,0.7000000000005784,-21.79999999999974,10.469175338745115,13.292569160461426,15.076655387878418,9.59009075164795,16.58798599243164,10.155961036682127,34.40224838256836,36.15417098999024,43.11791610717773,34.12165451049805,34.692657470703125,33.380767822265625,35.872535705566406,30.95117950439453,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437505692/calibrated/J1035+5628_calibrated_to_J104827.6+714335_vis.h5,-0.3660945038570919,22.277375354660517,1.1962741348150598,7.044588587359541,1.5623686386721518,-15.232786767300972,True,-0.3874999999701656,-164.58187499998073,X,False
80,6.398044586181641,4.966251373291016,1738702194.9568791,436394618,J2150+1449,327.5983644041666,14.829970680555554,327.0227444541666,J2148+0657,6.960723388888889,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0011099999999675,0.0019462500000312,0.0030000000000308,0.0028662500000309,-0.6999999999994415,-0.1999999999994344,23.55482482910156,24.708202362060547,19.74427604675293,17.5458984375,19.562442779541016,17.557504653930664,37.78542709350586,32.924129486083984,22.530845642089844,18.14842987060547,39.31510162353516,31.567005157470703,21.34954833984375,16.845943450927734,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/436394618/calibrated/J2148+0657_calibrated_to_J2150+1449_vis.h5,0.17858572178201,-34.37177297988186,0.7377050432787725,-42.23758492699819,0.5591193214967625,-7.865811947116327,True,-1.1099999999675836,1.9462500000312923,X,False
81,7.768226623535156,6.321590423583984,1703941569.276192,348570237,J1145+6958,176.28145304166665,69.97107976111111,178.30208009675,J115312.4+805829,80.9747651588333,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0089031249999687,-0.5826306249999695,-0.008013124999969,-0.5844106249999689,-0.1999999999994344,0.4000000000005741,15.25319480895996,10.563600540161133,19.825660705566406,9.816044807434082,19.318817138671875,9.752777099609377,24.02591133117676,17.156726837158203,21.944480895996094,9.279884338378906,23.810556411743164,15.210284233093262,21.04534912109375,7.927776336669922,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/348570237/calibrated/J115312.4+805829_calibrated_to_J1145+6958_vis.h5,-0.3111017433703612,20.520487625273336,-0.4393992484609811,31.532970983942427,-0.1282975050906199,11.01248335866909,True,-8.903124999968712,-582.6306249999695,X,False
