incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,gbo_x,gbo_y,gbo_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,gps_tau_xx,gps_tau_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
11.584152221679688,8.596466064453125,1740791938.8477173,438913616,J035902.6+600522,59.7609996136667,60.0894637845278,62.69004559999999,J0410+7656,76.94592036944445,883726.8698975747,-4924468.099089417,3943962.642426154,-0.010419999999987883,0.0032900000000163146,0.0031200000000162625,0.0009000000000155828,-2.260413876001113,0.33958612399887755,-0.005299999999986316,0.002380000000016036,27.345436096191406,24.153202056884766,16.48086166381836,10.866182327270508,16.572856903076172,10.878273010253906,24.867839813232422,14.083005905151367,16.263961791992188,9.358367919921875,373,305,22.70430564880371,12.86441421508789,9.691722869873047,5.538627624511719,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438913616/calibrated_bw_600_800_masked/J0410+7656_calibrated_bw_600_800_masked_to_J035902.6+600522_vis.h5,-0.515183655813002,10.843887323103722,-0.9372835456117153,27.72193560548928,-0.4220998897987134,16.878048282385556,True,-10.419999999987883,3.2900000000163145
4.2415618896484375,4.464263916015625,1705802310.5385113,353865009,J015734.9+744243,29.39568708125,74.7120082993333,31.407960625,J0205+7522,75.36895439999999,883726.8698975747,-4924468.099089417,3943962.642426154,-0.021499999999991276,0.00703000000001746,0.003030000000016235,-0.0007899999999849347,-4.661389930944569,1.5386100690554088,-0.021499999999991276,0.00703000000001746,12.028241157531738,8.404670715332031,8.492131233215332,8.470459938049316,8.890779495239258,8.59951114654541,20.761842727661133,16.51127052307129,7.373542785644531,5.059452056884766,312,375,10.109941482543945,9.281017303466797,3.9949607849121094,3.562225341796875,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/353865009/calibrated_bw_600_800_masked/J0205+7522_calibrated_bw_600_800_masked_to_J015734.9+744243_vis.h5,0.031976282296420994,25.508345087188406,-0.47846122407954955,26.171226659328706,-0.5104375063759705,0.6628815721403001,True,-21.499999999991275,7.03000000001746
4.135753631591797,3.9706268310546875,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,19.318315779166664,J0117+8928,89.47999330555555,883726.8698975747,-4924468.099089417,3943962.642426154,0.007070000000017472,-0.008259999999987222,0.014930000000019886,0.014850000000019861,-1.466383217470077,-4.1663832174700675,0.007990000000017754,-0.008259999999987222,25.232873916625977,8.54768180847168,14.306368827819824,8.025357246398926,15.279080390930176,8.64196491241455,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,343,340,38.13441848754883,18.956071853637695,17.020999908447266,8.444854736328125,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J0117+8928_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.3605242981069996,40.91152553789507,0.5982619033282721,48.2796508730325,True,7.070000000017472,-8.259999999987222
8.072246551513672,4.203426361083984,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,151.922908705333,J100741.4+135629,13.9415557686111,883726.8698975747,-4924468.099089417,3943962.642426154,0.01412000000001963,-0.04880999999999964,-0.00968999999998766,-0.018979999999990504,4.113486770924777,-4.186513229075193,0.01412000000001963,-0.04880999999999964,18.91168975830078,8.567691802978516,10.889097213745117,8.460027694702148,12.906319618225098,8.659536361694336,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,333,335,35.350868225097656,19.102598190307617,14.830825805664062,9.130348205566406,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J100741.4+135629_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.722137690362572,-35.49831539068291,0.9598752955838445,-28.130190055545484,True,14.120000000019632,-48.80999999999964
5.001861572265625,4.355792999267578,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,152.52066956249996,J1010+4522,45.37296694444444,883726.8698975747,-4924468.099089417,3943962.642426154,0.006080000000017169,-0.0004699999999848367,0.0015100000000157696,-0.0004699999999848367,1.0214888551886325,0.02148885518863608,0.006080000000017169,-0.0004699999999848367,24.298656463623047,10.32627010345459,15.37276554107666,7.974535942077637,15.4496488571167,7.952043056488037,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,373,261,38.175567626953125,18.262590408325195,15.559684753417969,6.58416748046875,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J1010+4522_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.09331252882555212,-4.071383240688424,0.3310501340468246,3.296742094449005,True,6.080000000017169,-0.4699999999848367
4.619075775146484,4.590179443359375,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,149.696854638875,J095847.2+653354,65.5652272326667,883726.8698975747,-4924468.099089417,3943962.642426154,0.04002000000002756,0.007770000000017686,-0.0017499999999852286,-0.0019199999999852807,5.144473433582761,1.9444734335827727,0.04002000000002756,0.007770000000017686,15.223830223083496,10.149237632751465,8.217114448547363,8.48267650604248,9.142416954040527,8.568686485290527,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,285,339,31.675029754638672,18.937097549438477,15.115928649902344,8.291999816894531,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J095847.2+653354_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.2139394641124135,16.146259898870532,1.451677069333686,23.51438523400796,True,40.02000000002756,7.770000000017687
13.722801208496094,8.204078674316406,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,148.697678690042,J095447.4+743557,74.599206971,883726.8698975747,-4924468.099089417,3943962.642426154,0.013070000000019302,0.0037400000000164524,-0.001969999999985296,0.00015000000001535313,2.387169811853531,0.7871698118535368,0.013070000000019302,0.0037400000000164524,35.5762825012207,20.49927520751953,18.488780975341797,12.909944534301758,21.563806533813477,12.895782470703125,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,371,340,38.55750274658203,18.956071853637695,14.90878677368164,8.444854736328125,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J095447.4+743557_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.0375418679537562,25.18566901521975,1.2752794731750288,32.55379435035718,True,13.070000000019302,3.7400000000164524
21.262405395507812,5.08173942565918,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,153.25670956666664,J1013+2448,24.81029649722222,883726.8698975747,-4924468.099089417,3943962.642426154,0.005240000000016912,-0.009959999999987743,-0.0022499999999853817,-0.0021699999999853573,1.2406067338039888,-1.4593932661960016,0.005240000000016912,-0.009059999999987467,40.736541748046875,16.72612190246582,26.005136489868164,11.27409553527832,26.605396270751953,10.941024780273438,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,345,226,35.683807373046875,17.014257431030273,14.578239440917969,6.955394744873047,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_600_800_masked/J1013+2448_calibrated_bw_600_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,-0.5387383356836066,-24.632028304355213,-0.3010007304623341,-17.263902969217785,True,5.240000000016912,-9.959999999987742
25.718399047851562,28.36605453491211,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,130.351522021167,J084124.3+705342,70.8950480676389,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0036299999999858043,-0.0036399999999858074,0.008380000000017873,0.008350000000017864,-2.2327229231450776,-2.2327229231450776,-0.0036299999999858043,-0.0036399999999858074,33.65717697143555,32.940574645996094,27.383390426635742,32.462913513183594,30.244670867919922,33.64354705810547,33.13148498535156,30.19402503967285,78.72280883789062,43.626617431640625,201,305,31.031402587890625,26.081851959228516,39.952335357666016,30.9415283203125,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437407705/calibrated_bw_600_800_masked/J084124.3+705342_calibrated_bw_600_800_masked_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,-0.5772964236583004,21.49257328343389,-0.5479254928880728,15.327951729126324,True,-3.629999999985804,-3.6399999999858075
6.235755920410156,4.713844299316406,1737902359.4002829,435339999,J145907.5+714019,224.781599616833,71.6721852248056,226.94744085,J1507+5857,58.957681025,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0013799999999851154,-0.009639999999987645,0.009680000000018271,0.009700000000018277,-2.0161923739058505,-3.4161923739058455,-0.0013799999999851154,-0.004579999999986095,8.181909561157227,8.828837394714355,8.807229995727539,8.074070930480957,9.816535949707031,8.822495460510254,21.404296875,19.35207176208496,45.2765998840332,48.34746551513672,201,329,21.76887321472168,24.3541259765625,29.866519927978516,27.694072723388672,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/435339999/calibrated_bw_600_800_masked/J1507+5857_calibrated_bw_600_800_masked_to_J145907.5+714019_vis.h5,0.5158239393208652,22.257875245440474,-0.3737360783323337,9.544941004810093,-0.8895600176531989,-12.71293424063038,True,-1.3799999999851154,-9.639999999987644
4.947273254394531,6.693424224853516,1737902359.4002829,435339999,J145907.5+714019,224.781599616833,71.6721852248056,226.539708230375,J150609.5+373051,37.5142034725556,883726.8698975747,-4924468.099089417,3943962.642426154,-0.007509999999986992,-0.04374999999999809,0.012920000000019263,-0.02895999999999356,-3.5568467607309255,-2.7568467607309284,-0.007509999999986992,-0.04374999999999809,9.13502025604248,9.751394271850586,12.870390892028809,8.595412254333496,15.768329620361328,9.606267929077148,21.404296875,19.35207176208496,45.2765998840332,48.34746551513672,367,232,23.582141876220703,18.44574546813965,36.52604293823242,25.473487854003906,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/435339999/calibrated_bw_600_800_masked/J150609.5+373051_calibrated_bw_600_800_masked_to_J145907.5+714019_vis.h5,0.5158239393208652,22.257875245440474,-0.3556476290049926,-11.90015411971918,-0.8714715683258578,-34.15802936515965,True,-7.509999999986992,-43.74999999999809
