Unnamed: 0,incoh_snr_xx,incoh_snr_yy,ctime,event_id,ra,name,dec,hco_x,hco_y,hco_z,chime_x,chime_y,chime_z,taus_xx,taus_yy,taus_no_iono_xx,taus_no_iono_yy,taus_no_ionono_amp_weight_xx,taus_no_ionono_amp_weight_yy,tausno_amp_weight_xx,tausno_amp_weight_yy,tecs_xx,tecs_yy,snr_xx_tecs,snr_yy_tecs,tecsno_amp_weight_xx,tecsno_amp_weight_yy,snr_xx_tecsno_amp_weight,snr_yy_tecsno_amp_weight,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,calibrator_name,calibrator_ra,calibrator_dec,bw_00,bw_11,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y
179,113.81243896484376,61.1721305847168,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0021699999999853,-0.0054799999999863,-0.0007099999999849,-0.0007299999999849,-0.0007099999999849,-0.0007299999999849,-0.0021699999999853,-0.0054799999999863,-0.4999999999997229,-1.3999999999997357,38.77992630004883,25.60213661193848,-0.4999999999997229,-1.3999999999997357,38.77992248535156,25.60214614868164,85.23379516601562,71.10541534423828,38.47802734375,24.558643341064453,27.300765991210938,24.66564178466797,21.45547866821289,7.644927978515625,30.259841918945312,23.550443649291992,18.809490203857425,7.794254302978516,J1137+3950,174.41949813333332,39.84676115555556,342,318,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J1137+3950_vis.h5,-0.3403299104186385,-9.61206556136295,-0.0029052311404779,-6.481013211356105,0.3374246792781606,3.131052350006845
184,136.68736267089844,73.69558715820312,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,0.0012400000000156,0.0003800000000154,0.0086900000000179,0.0087200000000179,0.0086900000000179,0.0087200000000179,0.0012400000000156,0.0003800000000154,-1.999999999999744,-2.199999999999747,64.24051666259766,50.42106628417969,-1.999999999999744,-2.199999999999747,64.24051666259766,50.42106628417969,85.23379516601562,71.10541534423828,62.91722869873047,47.9197883605957,62.63315200805664,55.5069580078125,89.60377502441406,53.3576545715332,63.92156982421875,55.51361846923828,78.43650817871094,48.84346008300781,J1145+6958,176.28145293333333,69.971079725,424,406,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,-0.0029052311404779,-6.481013211356105,0.7656204442525318,-27.005484706496556
193,22.947345733642575,12.134445190429688,1744955362.7199843,20250418054922,173.20993710833332,J1132+5100,51.00553305555555,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0052699999999863,-0.001099999999985,0.0015900000000157,0.0015900000000157,0.0015900000000157,0.0015900000000157,-0.0052699999999863,-0.001099999999985,-1.69999999999974,-0.5999999999997243,35.90319061279297,30.021127700805664,-1.69999999999974,-0.5999999999997243,35.9031867980957,30.02112197875977,41.42969131469727,32.791656494140625,35.26779556274414,29.97542953491211,58.26888275146485,47.4094352722168,78.41903686523438,30.888896942138672,57.56320571899414,43.171607971191406,67.21720886230469,27.266254425048828,J1135+3708,173.77471806666665,37.14465811666667,425,378,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+5100_calibrated_to_J1135+3708_vis.h5,0.1586648077313948,-12.315326515453147,0.4901969886722405,1.5475495256957372,0.3315321809408457,13.862876041148883
205,24.709327697753903,11.30402374267578,1744955362.7199843,20250418054922,173.20993710833332,J1132+5100,51.00553305555555,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0001099999999847,-0.0039699999999859,-0.001009999999985,-0.001029999999985,-0.001009999999985,-0.001029999999985,-0.0001099999999847,-0.0039699999999859,0.200000000000287,-0.99999999999973,40.46213912963867,33.77040100097656,0.200000000000287,-0.99999999999973,40.4621467590332,33.770408630371094,41.42969131469727,32.791656494140625,40.65730285644531,34.153564453125,85.23379516601562,71.10541534423828,135.59097290039062,79.6724853515625,79.41797637939453,63.74386978149414,142.07858276367188,80.27264404296875,J1135+4258,173.98328741666666,42.97907138333333,425,387,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+5100_calibrated_to_J1135+4258_vis.h5,-0.0029052311404779,-6.481013211356105,0.4901969886722405,1.5475495256957372,0.4931022198127184,8.028562737051843
206,139.58445739746094,84.36791229248047,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-3.999999998470505e-05,-1.9999999984698924e-05,0.0269800000000235,0.0254700000000231,0.0269800000000235,0.0254700000000231,-3.999999998470505e-05,-1.9999999984698924e-05,-7.899999999999828,-7.899999999999828,74.68605041503906,51.83003234863281,-7.899999999999828,-7.899999999999828,74.6860580444336,51.83003234863281,85.23379516601562,71.10541534423828,50.27583694458008,36.27466583251953,41.23980331420898,35.29559326171875,74.86582946777344,48.73320007324219,42.8940544128418,41.63103485107422,102.33055114746094,52.63385009765625,J2344+8226,356.0157097708333,82.44455571944445,409,397,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J2344+8226_vis.h5,0.3031585643773976,48.089621683281415,-0.0029052311404779,-6.481013211356105,-0.3060637955178755,-54.57063489463752
207,63.18722152709961,52.686710357666016,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0022299999999853,-0.0022499999999853,-0.0045999999999861,-0.0046199999999861,-0.0045999999999861,-0.0046199999999861,-0.0022299999999853,-0.0022499999999853,0.7000000000002942,0.7000000000002942,56.18209838867188,45.224342346191406,0.7000000000002942,0.7000000000002942,56.182090759277344,45.22434616088867,60.78525924682617,51.80304336547852,56.51820373535156,44.33860778808594,85.23379516601562,71.10541534423828,135.59097290039062,79.6724853515625,81.28106689453125,64.21068572998047,142.26251220703125,86.817138671875,J1135+4258,173.98328741666666,42.97907138333333,385,363,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J1135+4258_vis.h5,-0.0029052311404779,-6.481013211356105,0.3881628524394738,13.94371182146803,0.3910680835799517,20.42472503282413
213,58.29037857055664,48.5101203918457,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0016099999999851,-0.0016099999999851,0.0124500000000191,0.0124600000000191,0.0124500000000191,0.0124600000000191,-0.0016099999999851,-0.0016099999999851,-3.79999999999977,-3.79999999999977,41.27257537841797,32.27928924560547,-3.79999999999977,-3.79999999999977,41.27257537841797,32.27928924560547,60.78525924682617,51.80304336547852,35.920196533203125,26.86495018005371,32.384002685546875,27.092588424682617,27.704368591308597,18.408653259277344,36.37485122680664,26.250192642211918,27.18961334228516,18.76544189453125,J1153+8058,178.30208010833329,80.97476514166667,363,322,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J1153+8058_vis.h5,-0.6506857726076916,31.538061488972343,0.3881628524394738,13.94371182146803,1.0388486250471654,-17.594349667504318
239,18.25248336791992,10.685501098632812,1744955362.7199843,20250418054922,175.2065600458333,J1140+5912,59.20704904722223,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,0.0027800000000161,-0.0112099999999881,0.0075300000000176,0.0075600000000176,0.0075300000000176,0.0075600000000176,0.0027800000000161,-0.0112099999999881,-1.3999999999997357,-5.19999999999979,32.611541748046875,23.43846702575684,-1.3999999999997357,-5.19999999999979,32.61153793334961,23.43846893310547,36.386505126953125,26.686107635498047,32.34446716308594,22.57145118713379,62.63315200805664,55.5069580078125,89.60377502441406,53.3576545715332,69.89759063720703,56.78673553466797,105.97427368164062,67.46519470214844,J1145+6958,176.28145293333333,69.971079725,367,339,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1140+5912_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,-0.6160721297824718,9.752626681438478,0.1524535456105379,-10.771844813701971
259,140.28614807128906,69.68484497070312,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,0.0020500000000159,-0.001229999999985,0.0002500000000153,0.0002400000000153,0.0002500000000153,0.0002400000000153,0.0020500000000159,-0.001229999999985,0.4000000000002899,-0.4999999999997229,38.61414337158203,26.67472076416016,0.4000000000002899,-0.4999999999997229,38.61415100097656,26.67472076416016,85.23379516601562,71.10541534423828,39.10031509399414,25.9553279876709,37.84051132202149,11.766120910644531,19.128681182861328,11.246223449707031,37.02376556396485,20.458436965942383,18.60552215576172,10.265762329101562,J1139+4032,174.76139261666663,40.54856704722222,386,375,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J1139+4032_vis.h5,-0.5961002563651527,-8.907945424703586,-0.0029052311404779,-6.481013211356105,0.5931950252246748,2.426932213347481
326,57.8061637878418,50.35323333740234,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0009799999999849,-0.0018599999999852,0.0041200000000165,0.0041500000000165,0.0041200000000165,0.0041500000000165,-0.0009799999999849,-0.0018599999999852,-1.2999999999997345,-1.499999999999737,57.0068588256836,45.1348762512207,-1.2999999999997345,-1.499999999999737,57.00685501098633,45.1348762512207,60.78525924682617,51.80304336547852,54.0677375793457,44.19372177124024,62.63315200805664,55.5069580078125,89.60377502441406,53.3576545715332,64.30538940429688,56.3476676940918,87.59578704833984,64.78338623046875,J1145+6958,176.28145293333333,69.971079725,407,375,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,0.3881628524394738,13.94371182146803,1.1566885278324837,-6.58075967367242
364,97.86515808105467,48.91874313354492,1744955362.7199843,20250418054922,19.318326925,J0117+8928,89.47999327222223,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,0.0029300000000162,0.0028800000000161,-0.0252299999999924,-0.0220199999999914,-0.0252299999999924,-0.0220199999999914,0.0029300000000162,0.0028800000000161,7.600000000000392,7.600000000000392,32.90513229370117,19.08554077148437,7.600000000000392,7.600000000000392,32.90513229370117,19.08554077148437,44.23957061767578,34.10386657714844,25.82952308654785,15.85791015625,37.84051132202149,11.766120910644531,19.128681182861328,11.246223449707031,38.121883392333984,23.129377365112305,16.98117446899414,7.846073150634766,J1139+4032,174.76139261666663,40.54856704722222,413,410,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J0117+8928_calibrated_to_J1139+4032_vis.h5,-0.5961002563651527,-8.907945424703586,0.254623386127593,41.0092786594046,0.8507236424927458,49.91722408410818
369,61.81708526611328,50.81736373901367,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0022599999999853,-0.0013599999999851,0.0240400000000226,0.0224200000000221,0.0240400000000226,0.0224200000000221,-0.0022599999999853,-0.0013599999999851,-7.199999999999818,-6.999999999999815,58.25474548339844,39.936161041259766,-7.199999999999818,-6.999999999999815,58.25471115112305,39.9361572265625,60.78525924682617,51.80304336547852,40.09218215942383,31.183773040771484,41.23980331420898,35.29559326171875,74.86582946777344,48.73320007324219,41.20345687866211,41.73634719848633,94.55463409423828,50.36083221435547,J2344+8226,356.0157097708333,82.44455571944445,385,370,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J2344+8226_vis.h5,0.3031585643773976,48.089621683281415,0.3881628524394738,13.94371182146803,0.0850042880620762,-34.14590986181339
378,93.35687255859376,41.28595352172852,1744955362.7199843,20250418054922,19.318326925,J0117+8928,89.47999327222223,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,0.0008700000000155,0.0008400000000155,-0.0254399999999924,-0.023859999999992,-0.0254399999999924,-0.023859999999992,0.0008700000000155,0.0008400000000155,7.2000000000003865,7.2000000000003865,63.76618957519531,41.88120651245117,7.2000000000003865,7.2000000000003865,63.76615905761719,41.88120269775391,44.23957061767578,34.10386657714844,45.177982330322266,28.458473205566406,85.23379516601562,71.10541534423828,135.59097290039062,79.6724853515625,82.33829498291016,69.51871490478516,134.5163116455078,79.511962890625,J1135+4258,173.98328741666666,42.97907138333333,440,413,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J0117+8928_calibrated_to_J1135+4258_vis.h5,-0.0029052311404779,-6.481013211356105,0.254623386127593,41.0092786594046,0.2575286172680709,47.49029187076071
381,61.03351211547852,56.80717468261719,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,-0.0026599999999855,-0.0017799999999852,-0.0035699999999857,-0.0036099999999857,-0.0035699999999857,-0.0036099999999857,-0.0026599999999855,-0.0017799999999852,0.200000000000287,0.4000000000002899,51.66001129150391,44.11813354492188,0.200000000000287,0.4000000000002899,51.66001129150391,44.11813354492188,60.78525924682617,51.80304336547852,51.84897232055664,44.45214080810547,58.26888275146485,47.4094352722168,78.41903686523438,30.888896942138672,52.97481155395508,47.61638259887695,62.42177200317383,30.49517059326172,J1135+3708,173.77471806666665,37.14465811666667,375,359,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J1135+3708_vis.h5,0.1586648077313948,-12.315326515453147,0.3881628524394738,13.94371182146803,0.229498044708079,26.25903833692118
450,108.01075744628906,42.96943283081055,1744955362.7199843,20250418054922,19.318326925,J0117+8928,89.47999327222223,-2523644.20739404,-4123700.3658239,4147773.46403909,-2059166.313,-3621302.972,4814304.113,0.0021300000000159,0.0006900000000155,-0.0166799999999898,-0.0150499999999893,-0.0166799999999898,-0.0150499999999893,0.0021300000000159,0.0006900000000155,5.200000000000358,4.700000000000351,59.17009735107422,40.36704635620117,5.200000000000358,4.700000000000351,59.17008209228516,40.36704635620117,44.23957061767578,34.10386657714844,48.208892822265625,29.947242736816406,62.63315200805664,55.5069580078125,89.60377502441406,53.3576545715332,61.274662017822266,54.84702682495117,76.50424194335938,53.39423751831055,J1145+6958,176.28145293333333,69.971079725,486,423,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J0117+8928_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,0.254623386127593,41.0092786594046,1.023149061520603,20.48480716426415
