Unnamed: 0,incoh_snr_xx,incoh_snr_yy,ctime,event_id,ra,name,dec,gbo_x,gbo_y,gbo_z,chime_x,chime_y,chime_z,taus_xx,taus_yy,taus_no_iono_xx,taus_no_iono_yy,taus_no_ionono_amp_weight_xx,taus_no_ionono_amp_weight_yy,tausno_amp_weight_xx,tausno_amp_weight_yy,tecs_xx,tecs_yy,snr_xx_tecs,snr_yy_tecs,tecsno_amp_weight_xx,tecsno_amp_weight_yy,snr_xx_tecsno_amp_weight,snr_yy_tecsno_amp_weight,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,calibrator_name,calibrator_ra,calibrator_dec,bw_00,bw_11,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y
168,49.6710319519043,27.96135711669922,1744955362.7199843,20250418054922,174.8917061833333,J1139+3803,38.06165832222222,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0034700000000163,0.0016700000000158,0.0007800000000155,0.0007800000000155,0.0007800000000155,0.0007800000000155,0.0034700000000163,0.0016700000000158,0.6000000000002927,0.200000000000287,45.38243103027344,30.51043701171875,0.6000000000002927,0.200000000000287,45.38243103027344,30.51043128967285,31.27057647705078,29.7661075592041,45.64280700683594,30.63175201416016,26.31256866455078,20.24663734436035,29.49880599975586,19.892112731933597,27.9738712310791,20.63628196716309,31.930858612060547,19.4851188659668,J1139+4032,174.76139261666663,40.54856704722222,421,445,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1139+3803_calibrated_to_J1139+4032_vis.h5,-0.5961002563651527,-8.907945424703586,-0.7220843379922839,-11.393440126482943,-0.1259840816271311,-2.4854947017793574
174,34.433074951171875,22.986469268798828,1744955362.7199843,20250418054922,174.41949813333332,J1137+3950,39.84676115555556,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,-0.0068499999999867,-0.0095099999999876,-0.004549999999986,-0.004559999999986,-0.004549999999986,-0.004559999999986,-0.0068499999999867,-0.0095099999999876,-0.29999999999972,-0.8999999999997286,41.386837005615234,32.17384719848633,-0.29999999999972,-0.8999999999997286,41.386837005615234,32.1738395690918,26.99831199645996,23.617137908935547,41.754276275634766,30.21141242980957,31.27057647705078,29.7661075592041,47.54456329345703,30.28895568847656,32.39088439941406,30.43509864807129,36.733055114746094,26.714588165283203,J1139+3803,174.8917061833333,38.06165832222222,352,469,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1137+3950_calibrated_to_J1139+3803_vis.h5,-0.7220843379922839,-11.393440126482943,-0.3403299104186385,-9.61206556136295,0.3817544275736453,1.781374565119993
179,151.38323974609375,113.08609008789062,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0037700000000164,0.0046800000000167,0.0037700000000164,0.0037900000000164,0.0037700000000164,0.0037900000000164,0.0037700000000164,0.0046800000000167,2.842170943040401e-13,0.200000000000287,51.82659530639648,45.00778579711914,2.842170943040401e-13,0.200000000000287,51.826602935791016,45.00778579711914,40.7340087890625,40.18658828735352,51.82659912109375,44.861934661865234,26.99831199645996,23.617137908935547,44.77031707763672,25.919845581054688,28.81692695617676,23.61697006225586,40.05740737915039,24.800949096679688,J1137+3950,174.41949813333332,39.84676115555556,407,508,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J1137+3950_vis.h5,-0.3403299104186385,-9.61206556136295,-0.0029052311404779,-6.481013211356105,0.3374246792781606,3.131052350006845
181,144.52243041992188,112.9250259399414,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0002200000000153,-0.0006899999999849,-0.0006699999999848,-0.0006899999999849,-0.0006699999999848,-0.0006899999999849,0.0002200000000153,-0.0006899999999849,0.200000000000287,2.842170943040401e-13,35.56574249267578,33.82952880859375,0.200000000000287,2.842170943040401e-13,35.56575012207031,33.82952880859375,40.7340087890625,40.18658828735352,35.26664352416992,33.82952880859375,23.395082473754883,14.872958183288574,15.97128677368164,14.044269561767578,23.365352630615234,15.447012901306152,15.302589416503906,13.39081573486328,J1140+4657,175.1235224708333,46.95781773611112,458,500,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J1140+4657_vis.h5,-0.7779111417852055,-2.495748916383988,-0.0029052311404779,-6.481013211356105,0.7750059106447276,-3.985264294972117
184,168.30361938476562,115.5727310180664,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,-1.9999999984698924e-05,-0.0008599999999849,0.0062300000000172,0.0062800000000172,0.0062300000000172,0.0062800000000172,-1.9999999984698924e-05,-0.0008599999999849,-1.3999999999997357,-1.5999999999997383,67.87733459472656,53.992977142333984,-1.3999999999997357,-1.5999999999997383,67.87734985351562,53.992977142333984,40.7340087890625,40.18658828735352,54.89159393310547,44.46554565429688,38.03068542480469,37.22499084472656,90.73230743408205,68.06092071533203,37.18853378295898,37.47879409790039,88.71529388427734,68.63904571533203,J1145+6958,176.28145293333333,69.971079725,565,482,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,-0.0029052311404779,-6.481013211356105,0.7656204442525318,-27.005484706496556
187,23.670955657958984,27.201889038085938,1744955362.7199843,20250418054922,172.7220109,J1130+3815,38.25515191111111,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,-0.0021299999999853,-0.0020799999999853,0.0032600000000163,0.0032900000000163,0.0032600000000163,0.0032900000000163,-0.0021299999999853,-0.0020799999999853,-1.1999999999997328,-1.1999999999997328,34.49267578125,28.722490310668945,-1.1999999999997328,-1.1999999999997328,34.492671966552734,28.722490310668945,22.309467315673828,23.004119873046875,32.37769317626953,27.870494842529297,25.40956115722656,24.5500545501709,39.91783905029297,25.31696319580078,25.975608825683597,26.04125595092773,33.55538558959961,24.886131286621094,J1132+6324,173.14624882499996,63.401971394444445,496,487,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1130+3815_calibrated_to_J1132+6324_vis.h5,0.3881628524394738,13.94371182146803,0.983706111126318,-11.197301015894343,0.5955432586868441,-25.14101283736237
205,30.185176849365234,16.62274932861328,1744955362.7199843,20250418054922,173.20993710833332,J1132+5100,51.00553305555555,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,5.000000001532251e-05,5.000000001532251e-05,-0.0004699999999848,-0.0020999999999853,-0.0004699999999848,-0.0020999999999853,5.000000001532251e-05,5.000000001532251e-05,0.3000000000002885,0.3000000000002885,57.57750701904297,41.03115081787109,0.3000000000002885,0.3000000000002885,57.5775146484375,41.03115081787109,25.497926712036133,21.189430236816406,56.67451095581055,40.59955596923828,40.7340087890625,40.18658828735352,186.69293212890625,128.86135864257812,42.33088302612305,41.48908996582031,147.7989501953125,121.67259216308594,J1135+4258,173.98328741666666,42.97907138333333,562,543,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+5100_calibrated_to_J1135+4258_vis.h5,-0.0029052311404779,-6.481013211356105,0.4901969886722405,1.5475495256957372,0.4931022198127184,8.028562737051843
206,149.05723571777344,138.5049285888672,1744955362.7199843,20250418054922,173.98328741666666,J1135+4258,42.97907138333333,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0015200000000157,0.0015700000000157,0.0145500000000197,0.0146000000000197,0.0145500000000197,0.0146000000000197,0.0015200000000157,0.0015700000000157,-4.099999999999774,-4.099999999999774,68.7957763671875,56.08609771728516,-4.099999999999774,-4.099999999999774,68.79578399658203,56.08609771728516,40.7340087890625,40.18658828735352,36.37713241577149,29.667335510253903,26.91052627563477,33.180076599121094,87.17385864257812,80.2247314453125,26.223974227905277,33.4022102355957,79.38756561279297,63.756778717041016,J2344+8226,356.0157097708333,82.44455571944445,483,502,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1135+4258_calibrated_to_J2344+8226_vis.h5,0.3031585643773976,48.089621683281415,-0.0029052311404779,-6.481013211356105,-0.3060637955178755,-54.57063489463752
207,33.12505340576172,23.278400421142575,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0004400000000154,0.0012900000000157,-0.0049199999999861,-0.0049499999999862,-0.0049199999999861,-0.0049499999999862,0.0004400000000154,0.0012900000000157,1.2000000000003013,1.400000000000304,52.7094612121582,36.41099166870117,1.2000000000003013,1.400000000000304,52.7094612121582,36.41098403930664,25.40956115722656,24.5500545501709,42.58372116088867,33.63582229614258,40.7340087890625,40.18658828735352,186.69293212890625,128.86135864257812,38.47246551513672,39.5605354309082,163.6065673828125,102.06745910644533,J1135+4258,173.98328741666666,42.97907138333333,525,477,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J1135+4258_vis.h5,-0.0029052311404779,-6.481013211356105,0.3881628524394738,13.94371182146803,0.3910680835799517,20.42472503282413
212,18.233184814453125,19.18343734741211,1744955362.7199843,20250418054922,172.05558609583332,J1128+5925,59.420777375,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,-0.0007999999999849,-0.0021999999999853,-0.0048399999999861,-0.0048799999999861,-0.0048399999999861,-0.0048799999999861,-0.0007999999999849,-0.0021999999999853,1.1000000000002998,0.6000000000002927,33.67636489868164,31.343677520751957,1.1000000000002998,0.6000000000002927,33.676361083984375,31.34368133544922,19.00831794738769,22.817758560180664,30.27496337890625,30.171676635742188,26.31256866455078,20.24663734436035,29.49880599975586,19.892112731933597,27.452598571777344,19.805089950561523,25.77570343017578,21.95084381103516,J1139+4032,174.76139261666663,40.54856704722222,434,500,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1128+5925_calibrated_to_J1139+4032_vis.h5,-0.5961002563651527,-8.907945424703586,0.99084895029764,9.972611838693757,1.5869492066627928,18.880557263397343
213,31.0548095703125,22.53805160522461,1744955362.7199843,20250418054922,173.14624882499996,J1132+6324,63.401971394444445,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0001200000000153,0.0009900000000156,0.0105000000000185,0.0104100000000184,0.0105000000000185,0.0104100000000184,0.0001200000000153,0.0009900000000156,-2.0999999999997456,-1.8999999999997428,45.78570175170898,36.16744613647461,-2.0999999999997456,-1.8999999999997428,45.78570175170898,36.16744995117188,25.40956115722656,24.5500545501709,30.56200408935547,25.35019874572754,28.86663055419922,33.6020393371582,66.13899993896484,51.99578857421875,27.46421813964844,28.935115814208984,66.52625274658203,44.007843017578125,J1153+8058,178.30208010833329,80.97476514166667,515,490,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1132+6324_calibrated_to_J1153+8058_vis.h5,-0.6506857726076916,31.538061488972343,0.3881628524394738,13.94371182146803,1.0388486250471654,-17.594349667504318
215,38.831520080566406,24.74993896484375,1744955362.7199843,20250418054922,174.41949813333332,J1137+3950,39.84676115555556,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,-0.0050199999999862,-0.0058799999999864,0.0160100000000202,0.0159600000000201,0.0160100000000202,0.0159600000000201,-0.0050199999999862,-0.0058799999999864,-3.499999999999765,-3.699999999999768,42.37638092041016,35.44218826293945,-3.499999999999765,-3.699999999999768,42.37638473510742,35.44218444824219,26.99831199645996,23.617137908935547,27.49456024169922,25.16368293762207,28.86663055419922,33.6020393371582,66.13899993896484,51.99578857421875,26.473167419433597,31.09316635131836,55.94171142578125,46.06220626831055,J1153+8058,178.30208010833329,80.97476514166667,383,534,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1137+3950_calibrated_to_J1153+8058_vis.h5,-0.6506857726076916,31.538061488972343,-0.3403299104186385,-9.61206556136295,0.310355862189053,-41.1501270503353
226,16.92176055908203,16.553024291992188,1744955362.7199843,20250418054922,172.05558609583332,J1128+5925,59.420777375,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,-0.001159999999985,-0.0020799999999853,-0.0047599999999861,-0.0047599999999861,-0.0047599999999861,-0.0047599999999861,-0.001159999999985,-0.0020799999999853,0.8000000000002956,0.6000000000002927,38.68888092041016,39.21601104736328,0.8000000000002956,0.6000000000002927,38.688873291015625,39.21601486206055,19.00831794738769,22.817758560180664,36.01560974121094,38.59226989746094,40.7340087890625,40.18658828735352,186.69293212890625,128.86135864257812,42.80921173095703,40.77487182617188,142.24639892578125,107.86095428466795,J1135+4258,173.98328741666666,42.97907138333333,494,532,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1128+5925_calibrated_to_J1135+4258_vis.h5,-0.0029052311404779,-6.481013211356105,0.99084895029764,9.972611838693757,0.993754181438118,16.453625050049858
238,25.758075714111328,14.71432113647461,1744955362.7199843,20250418054922,172.44983193749997,J1129+5025,50.43091995555555,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0009300000000155,-0.0048699999999861,0.0031200000000162,0.0031300000000162,0.0031200000000162,0.0031300000000162,0.0009300000000155,-0.0048699999999861,-0.6999999999997257,-1.7999999999997414,37.39624786376953,27.086580276489254,-0.6999999999997257,-1.7999999999997414,37.396263122558594,27.086580276489254,25.550128936767575,22.61188125610352,33.52378463745117,23.955549240112305,38.03068542480469,37.22499084472656,90.73230743408205,68.06092071533203,37.11834716796875,36.7464714050293,92.27839660644533,64.9310531616211,J1145+6958,176.28145293333333,69.971079725,441,451,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1129+5025_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,0.9798757595914316,0.9799791404938746,1.7484014349844412,-19.54449235464657
239,25.992027282714844,14.323436737060549,1744955362.7199843,20250418054922,175.2065600458333,J1140+5912,59.20704904722223,883728.02446502,-4924463.3225994,3943957.56097847,-2059166.313,-3621302.972,4814304.113,0.0026200000000161,0.0059300000000171,0.0067700000000173,0.0068200000000173,0.0067700000000173,0.0068200000000173,0.0026200000000161,0.0059300000000171,-0.6999999999997257,-0.1999999999997186,32.45188522338867,26.090600967407227,-0.6999999999997257,-0.1999999999997186,32.45188522338867,26.090599060058597,25.41171264648437,25.69198989868164,31.514141082763672,26.38007164001465,38.03068542480469,37.22499084472656,90.73230743408205,68.06092071533203,35.62549591064453,33.997894287109375,75.49885559082031,60.88657379150391,J1145+6958,176.28145293333333,69.971079725,484,357,/arc/projects/chime_frb/vlbi/manual_triggers/2025/04/18/20250418054922/calibrator_calibrated_visibilities/J1140+5912_calibrated_to_J1145+6958_vis.h5,-0.7685256753930098,20.52447149514045,-0.6160721297824718,9.752626681438478,0.1524535456105379,-10.771844813701971
