incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,hco_x,hco_y,hco_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,gps_tau_xx,gps_tau_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
4.970643997192383,3.831268310546875,1740788754.2171366,438909023,J030011.1+820239,45.0464033110417,82.0442644588333,46.6622707987083,J030638.9+820032,82.0090768146111,-2523643.44047669,-4123699.84440233,4147774.23913098,0.5142256250000312,0.5132506250000314,0.5142256250000312,0.5141506250000311,5.684341886080801e-13,-0.1999999999994344,0.0355800000000262,0.006300000000017236,7.761219024658203,8.93097972869873,14.901250839233398,9.301336288452148,14.901250839233398,9.283181190490723,29.821456909179688,17.237232208251953,14.928657531738281,11.932815551757812,242,225,32.01567459106445,18.633655548095703,7.814178466796875,6.242404937744141,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438909023/calibrated_bw_400_600_masked/J030638.9+820032_calibrated_bw_400_600_masked_to_J030011.1+820239_vis.h5,0.016297264990222698,32.82236487825676,-0.2080132728534116,32.788086993112536,-0.22431053784363428,-0.03427788514422048,True,514.2256250000312,513.2506250000314
13.444324493408203,9.06298828125,1740788754.2171366,438909023,J030011.1+820239,45.0464033110417,82.0442644588333,45.8968425815833,J030335.2+471616,47.2711876312778,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0010500000000344869,0.0010068750000347161,0.00989000000003106,0.009866875000031281,-2.999999999999474,-2.999999999999474,-0.004429999999986049,0.007690000000017662,29.24632453918457,26.302173614501953,19.04221534729004,11.394120216369629,20.339696884155273,11.000591278076172,29.821456909179688,17.237232208251953,14.928657531738281,11.932815551757812,194,241,32.41645812988281,19.33255958557129,17.162322998046875,4.804290771484375,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438909023/calibrated_bw_400_600_masked/J030335.2+471616_calibrated_bw_400_600_masked_to_J030011.1+820239_vis.h5,0.016297264990222698,32.82236487825676,-0.2746556649538716,-1.9506388731200286,-0.29095292994409433,-34.773003751376784,True,1.050000000034487,1.0068750000347162
4.202144622802734,26.851024627685547,1740788754.2171366,438909023,J030011.1+820239,45.0464033110417,82.0442644588333,46.13815588,B0301+19,19.54716433,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0033456250000344755,-0.0030537499999633774,0.017365625000029042,0.010886250000031218,-2.8999999999994728,-4.299999999999493,-0.00439999999998604,-0.008439999999987277,8.196311950683594,24.97449493408203,8.345118522644043,14.048121452331543,8.240203857421875,13.313458442687988,29.821456909179688,17.237232208251953,14.928657531738281,11.932815551757812,258,244,32.63602066040039,19.967140197753906,7.978666305541992,5.0699462890625,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438909023/calibrated_bw_400_600_masked/B0301+19_calibrated_bw_400_600_masked_to_J030011.1+820239_vis.h5,0.016297264990222698,32.82236487825676,-0.5718409745586865,-29.67296703152145,-0.5881382395489092,-62.4953319097782,False,3.3456250000344756,-3.0537499999633773
5.78363037109375,4.163944244384766,1740788754.2171366,438909023,J030011.1+820239,45.0464033110417,82.0442644588333,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0003374999999711543,-0.0003837499999716819,-0.006697499999968689,-0.006653749999969251,1.4000000000005883,1.4000000000005883,0.013290000000019384,0.012330000000019083,20.232994079589844,13.652521133422852,12.592247009277344,8.355850219726562,12.671591758728027,8.61525821685791,29.821456909179688,17.237232208251953,14.928657531738281,11.932815551757812,256,203,32.670658111572266,17.712203979492188,7.848758697509766,4.979026794433594,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438909023/calibrated_bw_400_600_masked/J0117+8928_calibrated_bw_400_600_masked_to_J030011.1+820239_vis.h5,0.016297264990222698,32.82236487825676,0.17585298176385816,40.31111115143565,0.15955571677363548,7.48874627317889,True,-0.33749999997115426,-0.3837499999716819
3.9276390075683594,4.459596633911133,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,342.63723212916665,J2250+7129,71.48867479166667,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0042024999999742615,-0.00688437499997319,-0.017162499999969237,-0.017104374999969228,4.100000000000627,3.500000000000618,0.005490000000016988,0.0009800000000156073,9.348878860473633,7.335810661315918,11.72804069519043,8.518190383911133,10.482499122619629,7.954380512237549,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,188,155,55.675750732421875,46.24992370605469,215.46994018554688,115.60010528564453,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J2250+7129_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,0.30823818519785023,22.30374099849698,0.41821069273483163,55.341045444771865,True,-4.202499999974261,-6.88437499997319
12.298599243164062,5.382862091064453,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,343.902949332833,J225536.7+420252,42.04792572525,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.002729999999971318,-0.0018024999999703443,-0.008989999999968891,-0.008952499999967573,1.4000000000005883,1.6000000000005912,0.0010600000000156318,0.0011200000000156501,32.83329772949219,16.462785720825195,26.85944175720215,19.487855911254883,27.209882736206055,19.723508834838867,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,186,234,55.33650588989258,63.517120361328125,236.20901489257812,107.195556640625,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J225536.7+420252_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,-0.3520959174158957,-7.1359986392982755,-0.2421234098789143,25.901305806976605,True,-2.729999999971318,-1.8024999999703444
4.179254531860352,5.0231170654296875,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.003160624999980023,-0.0009962499999928848,-0.03196062499996886,-0.05930624999997028,8.300000000000686,8.60000000000069,0.010050000000018385,0.007320000000017549,12.680965423583984,8.435562133789062,13.003703117370605,8.450174331665039,12.036478042602539,7.608420372009277,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,171,272,50.272151947021484,79.72370910644531,204.3344268798828,107.03579711914062,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J0117+8928_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,-0.21940485007621482,40.39296617238198,-0.10943234253923344,73.43027061865686,True,-3.160624999980023,-0.9962499999928848
8.098217010498047,5.10515022277832,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,344.341970403417,J225722.0+415416,41.9045910558889,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0018524999999717778,-0.0027337499999712557,-0.00904249999996899,-0.009003749999968825,1.6000000000005912,1.4000000000005883,0.0014600000000157543,0.0005800000000154848,27.94239044189453,19.764293670654297,23.927038192749023,20.85466957092285,23.938575744628906,21.041427612304688,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,164,221,52.24159240722656,64.46531677246094,208.65423583984375,109.06063079833984,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J225722.0+415416_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,-0.6799071394431109,-7.275649565247798,-0.5699346319061295,25.761654881027084,True,-1.8524999999717777,-2.7337499999712556
21.278301239013672,5.571990966796875,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,343.538924580708,J225409.3+244523,24.7565063813611,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0012762499999700028,0.0005137500000293033,-0.00432624999996882,-0.004356249999968809,0.5000000000005755,0.9000000000005812,0.0030800000000162503,0.0009900000000156103,33.6362419128418,19.498247146606445,25.83912467956543,19.00864028930664,26.21892738342285,19.221851348876953,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,187,244,56.36442184448242,64.81748962402344,213.6227569580078,115.1155776977539,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J225409.3+244523_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,-0.13443380409141867,-24.42890282845248,-0.02446129655443728,8.608401617822402,True,-1.2762499999700028,0.5137500000293033
4.769809722900391,4.802986145019531,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,356.015706109625,J234403.7+822640,82.4445561011389,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0033725000000123864,-0.004249374999988509,-0.048447499999967523,-0.04684937499997199,7.900000000000681,6.300000000000658,0.009980000000018363,0.00406000000001655,8.866329193115234,9.062796592712402,8.177967071533203,7.659604549407959,7.45953369140625,9.079081535339355,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,120,175,40.966835021972656,57.195770263671875,223.41299438476562,128.36343383789062,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J234403.7+822640_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,-1.5666891832189611,33.426690019437906,-1.4567166756819798,66.46399446571279,True,3.3725000000123866,-4.249374999988509
4.392662048339844,4.950366973876953,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,342.8946980625,J2251+1848,18.811131733333333,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0017950000000300785,-0.0018668749999684714,-4.999999969223525e-06,-6.687499996916929e-05,0.4000000000005741,-0.39999999999943725,0.0006900000000155185,-0.002629999999985498,11.982019424438477,8.233413696289062,9.219951629638672,8.80049991607666,9.029241561889648,8.78728199005127,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,188,213,55.675750732421875,56.95036697387695,215.46994018554688,96.43247985839844,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/J2251+1848_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,0.4598753595682946,-30.37367075536782,0.569847867105276,2.663633690907062,True,1.7950000000300785,-1.8668749999684715
4.054386138916016,4.408557891845703,1740170718.4205246,438050607,J2253+1608,343.4906164541666,16.14821137222222,344.4907013,B2255+58,59.15410341,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.004787499999972822,-0.002981249999975885,-0.015157499999968802,-0.015131249999971175,2.1000000000005983,2.500000000000604,0.0035900000000164065,0.005460000000016979,13.467559814453125,10.135051727294922,7.639184951782227,8.508601188659668,7.6961493492126465,8.68723201751709,75.91106414794922,93.83592224121094,369.1657409667969,176.52828979492188,169,181,48.811981201171875,46.19598388671875,204.5830841064453,99.1640625,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438050607/calibrated_bw_400_600_masked/B2255+58_calibrated_bw_400_600_masked_to_J2253+1608_vis.h5,-0.10997250753698139,-33.03730444627488,-0.5103727707641633,9.973307234392442,-0.4004002632271819,43.010611680667324,True,-4.787499999972822,-2.9812499999758852
5.580039978027344,6.4989471435546875,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0016206249999699603,0.0011006250000288034,-0.004760624999968743,-0.004769374999968921,0.5000000000005755,1.100000000000584,-0.001339999999985103,-0.001639999999985195,18.04225730895996,9.78918170928955,14.129411697387695,8.284276962280273,14.277941703796387,8.429302215576172,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,204,232,41.89173126220703,32.67344665527344,35.22815704345703,15.203533172607422,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/J0117+8928_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,-0.08666006312853106,41.04746618551408,-0.6289563511437222,18.789305417892486,True,-1.6206249999699602,1.1006250000288034
8.576461791992188,7.771335601806641,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,227.33271761666663,J1509+4726,47.44893824166666,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0014862499999679828,-0.0014587499999681147,0.001663750000030796,0.001691250000030664,-0.49999999999943867,-0.49999999999943867,-0.0011899999999850572,-0.0030099999999856145,31.016090393066406,21.447227478027344,23.23609733581543,16.8177547454834,23.200891494750977,16.879789352416992,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,221,152,47.5531005859375,30.218542098999023,48.3009147644043,19.920740127563477,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/J1509+4726_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,-0.7510927894863031,-1.9593255716786315,-1.2933890775014942,-24.21748633930023,True,-1.4862499999679828,-1.4587499999681146
5.656673431396484,4.933807373046875,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,227.3559564,B1508+55,55.52526409,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0009787499999683008,-0.027470624999958,0.0008012500000310091,0.0008093750000310362,-0.39999999999943725,-4.09999999999949,-0.003759999999985844,-0.018029999999990214,15.90477180480957,9.633027076721191,16.981800079345703,7.24490213394165,17.069522857666016,8.164267539978027,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,245,219,47.83528137207031,31.009803771972656,29.188873291015625,13.688131332397461,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/B1508+55_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,-0.6112254572734399,6.115857761865545,-1.153521745288631,-16.14230300575605,True,-0.9787499999683008,-27.470624999958
4.4677581787109375,3.85736083984375,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,226.539708230375,J150609.5+373051,37.5142034725556,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0013037500000309355,1.2232431250000326,0.0017037500000307805,1.2276831250000309,0.10000000000056986,-0.9999999999994458,0.0013400000000157175,-0.010779999999987994,22.67422866821289,10.614351272583008,18.891569137573242,9.748161315917969,18.902294158935547,9.975288391113281,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,232,182,47.76860046386719,24.37358283996582,31.59835433959961,15.178596496582031,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/J150609.5+373051_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,-0.2896221132874868,-11.900854879957082,-0.8319184013026779,-34.15901564757868,True,1.3037500000309354,1223.2431250000327
5.203693389892578,5.110774993896484,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,226.94744085,J1507+5857,58.957681025,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0006043750000308734,0.0006193750000311099,0.0006043750000308734,0.0006193750000311099,5.684341886080801e-13,5.684341886080801e-13,-0.001499999999985152,0.00044000000001544193,15.053431510925293,10.053627967834473,10.470704078674316,9.55005931854248,10.470704078674316,9.55005931854248,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,143,234,33.35923385620117,32.071292877197266,30.158527374267578,14.807422637939453,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/J1507+5857_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,-0.3306193457416887,9.544210265188159,-0.8729156337568799,-12.713950502433438,True,0.6043750000308734,0.6193750000311099
8.782455444335938,4.228733062744141,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,226.0383697708333,J1504+6000,60.01547576666667,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0027306249999675914,0.00041937500003118744,0.00128937500003085,0.0013093750000308423,-0.6999999999994415,-0.1999999999994344,-0.0002599999999847724,0.0006400000000155032,25.20828628540039,17.984638214111328,22.297521591186523,14.592145919799805,22.054201126098633,14.62127685546875,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,232,203,47.38670349121094,28.945615768432617,30.274272918701172,15.305307388305664,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/J1504+6000_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,0.13915850788477718,10.598490285275297,-0.40313778013041396,-11.6596704823463,True,-2.7306249999675916,0.41937500003118744
4.716152191162109,4.263622283935547,1740142645.8116107,438011184,J145907.5+714019,224.781599616833,71.6721852248056,226.1040824333333,J1504+1029,10.49422182222222,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0023218750000344474,0.0005075000000379672,0.010431875000031303,0.01922750000003071,-1.7999999999994571,-2.199999999999463,0.001580000000015791,0.008020000000017763,20.013561248779297,11.761127471923828,15.60688304901123,10.879921913146973,15.702874183654785,10.14212703704834,46.5494384765625,30.120378494262695,86.99932861328125,44.348026275634766,240,183,48.161224365234375,31.786279678344727,33.514549255371094,15.789083480834961,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438011184/calibrated_bw_400_600_masked/J1504+1029_calibrated_bw_400_600_masked_to_J145907.5+714019_vis.h5,0.5422962880151911,22.258160767621597,-0.015077150288857328,-38.92256072014859,-0.5573734383040485,-61.180721487770185,True,2.3218750000344475,0.5075000000379671
