incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,hco_x,hco_y,hco_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
26.328136444091797,15.50360107421875,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0026899999999855165,-0.0009099999999849714,0.002390000000016039,0.0022700000000160023,-1.29999999999945,-0.8999999999994444,34.531150817871094,16.08080291748047,42.95301055908203,23.20844078063965,46.419803619384766,27.41211700439453,60.97141647338867,43.931068420410156,108.09500885009766,80.14663696289062,485,487,60.97141647338867,43.931068420410156,108.09500885009766,80.14663696289062,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/436772516/calibrated/J0117+8928_calibrated_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,-0.08655918773971769,41.047690956301,-0.6167047400101259,18.789653672676547,True,-2.6899999999855164,-0.9099999999849715
14.035774230957031,8.548206329345703,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,227.3559564,B1508+55,55.52526409,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0010599999999850174,-0.0010999999999850296,-0.006049999999986545,-0.006069999999986551,1.800000000000594,1.800000000000594,28.2593936920166,17.893020629882812,27.562671661376953,14.660977363586426,37.45254898071289,19.7825927734375,68.11656188964844,49.78292465209961,112.33658599853516,84.18014526367188,524,536,68.11656188964844,49.78292465209961,112.33658599853516,84.18014526367188,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/436772516/calibrated/B1508+55_calibrated_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,-0.632914183144818,6.116338745714478,-1.1630597354152261,-16.14169853790997,True,-1.0599999999850174,-1.0999999999850296
22.21567153930664,17.13714599609375,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,227.33271761666663,J1509+4726,47.44893824166666,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.00040999999998481834,0.0005100000000154634,-0.008949999999987433,-0.00893999999998743,2.6000000000006054,2.8000000000006082,32.11974334716797,34.65072250366211,37.13943099975586,29.60564422607422,42.59428787231445,34.227088928222656,46.97837448120117,43.73908615112305,104.4058837890625,96.18905639648438,369,442,46.97837448120117,43.73908615112305,104.4058837890625,96.18905639648438,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/436772516/calibrated/J1509+4726_calibrated_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,-0.7769536746382164,-1.9587749515121982,-1.3070992269086246,-24.216812235136647,True,-0.40999999998481834,0.5100000000154634
36.95726776123047,15.515716552734375,1739022503.407123,436772516,J145907.5+714019,224.781599616833,71.6721852248056,226.0383697708333,J1504+6000,60.01547576666667,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0008099999999849408,0.0005200000000154664,-0.003999999999985918,-0.0070499999999868515,1.4000000000005883,1.5000000000005898,45.88129425048828,29.336158752441406,42.68016815185547,24.892181396484375,53.09280776977539,30.906145095825195,66.91841125488281,51.079833984375,105.29789733886719,95.86918640136719,488,522,66.91841125488281,51.079833984375,105.29789733886719,95.86918640136719,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/436772516/calibrated/J1504+6000_calibrated_to_J145907.5+714019_vis.h5,0.5301455522704082,22.25803728362445,0.11997669370980088,10.598591324037548,-0.41016885856060725,-11.659445959586902,True,-0.8099999999849408,0.5200000000154664
26.77182388305664,18.912445068359375,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.97573187499998,J1011+4204,42.07593759444445,-2523643.44047669,-4123699.84440233,4147774.23913098,0.005330000000016939,0.00592000000001712,0.003520000000016385,0.003550000000016394,0.4000000000005741,0.7000000000005784,42.842529296875,34.9130973815918,27.122831344604492,19.611404418945312,27.314708709716797,20.08315658569336,36.98286437988281,26.475624084472656,25.10681915283203,10.508075714111328,330,371,36.98286437988281,26.475624084472656,25.10681915283203,10.508075714111328,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/437574971/calibrated/J1011+4204_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,-0.2377376052212725,-7.368125335137429,-0.5982619033282721,-48.2796508730325,True,5.330000000016939,5.92000000001712
11.823284149169922,4.745979309082031,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.52066956249996,J1010+4522,45.37296694444444,-2523643.44047669,-4123699.84440233,4147774.23913098,0.007040000000017463,-0.030079999999993903,0.002870000000016186,0.04216000000002822,1.100000000000584,-16.79999999999967,27.560075759887695,15.629907608032227,16.922529220581055,8.945125579833984,18.17742156982422,9.821672439575195,45.95353317260742,23.289838790893555,30.577430725097656,8.299869537353516,383,295,45.95353317260742,23.289838790893555,30.577430725097656,8.299869537353516,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/437574971/calibrated/J1010+4522_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.09331252882555212,-4.071383240688424,-0.26721176928144746,-44.9829087785835,True,7.0400000000174625,-30.079999999993902
5.673095703125,4.537864685058594,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,151.507292625708,J100601.7+345410,34.9028893364722,-2523643.44047669,-4123699.84440233,4147774.23913098,0.00677000000001738,0.04498000000002908,0.008590000000017937,0.007010000000017454,-0.39999999999943725,8.200000000000685,15.254734992980957,15.043915748596191,11.546228408813477,7.916331768035889,11.582342147827148,9.182226181030273,38.40460968017578,24.94548797607422,31.278717041015625,10.678264617919922,293,325,38.40460968017578,24.94548797607422,31.278717041015625,10.678264617919922,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/437574971/calibrated/J100601.7+345410_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.9445625726154487,-14.533779633675527,0.5840382745084491,-55.4453051715706,True,6.77000000001738,44.98000000002908
8.230056762695312,6.252281188964844,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,148.697678690042,J095447.4+743557,74.599206971,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0023000000000160115,-0.0013899999999851184,-0.0015199999999851582,-0.0031999999999856726,1.2000000000005855,0.4000000000005741,26.364381790161133,29.2023983001709,22.98108673095703,14.693143844604492,24.239648818969727,14.771228790283203,43.72098159790039,25.169464111328125,28.532005310058594,9.221012115478516,376,338,43.72098159790039,25.169464111328125,28.532005310058594,9.221012115478516,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/437574971/calibrated/J095447.4+743557_calibrated_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,1.0375418679537562,25.18566901521975,0.6770175698467567,-15.725856522675322,True,2.3000000000160115,-1.3899999999851185
32.213951110839844,29.28137969970703,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,127.79174230833334,J0831+3742,37.702658694444445,-2523643.44047669,-4123699.84440233,4147774.23913098,-0.0004699999999848367,-0.00045999999998483365,0.0013200000000157114,0.0013300000000157144,-0.39999999999943725,-0.39999999999943725,36.63565444946289,30.499584197998047,50.58706283569336,38.96833419799805,50.496620178222656,40.39508819580078,75.84016418457031,64.09846496582031,283.55938720703125,183.87005615234375,607,612,75.84016418457031,64.09846496582031,283.55938720703125,183.87005615234375,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/437407705/calibrated/J0831+3742_calibrated_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,0.7341811488961478,-11.699593167043995,0.7635520796663754,-17.864214721351562,True,-0.4699999999848367,-0.45999999998483365
14.509239196777344,13.204353332519531,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,129.27352832733587,B0834+06,6.171162696536083,-2523643.44047669,-4123699.84440233,4147774.23913098,0.004340000000016636,0.0052100000000169025,0.022970000000022348,0.022880000000022313,-3.199999999999477,-2.999999999999474,24.125282287597656,21.518949508666992,16.43543815612793,17.979751586914062,26.885351181030273,23.42337417602539,53.334041595458984,77.34403991699219,239.8916015625,181.44874572753906,462,702,53.334041595458984,77.34403991699219,239.8916015625,181.44874572753906,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_KL_filter/437407705/calibrated/B0834+06_calibrated_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,-0.5092987299315677,-43.23492077497617,-0.47992779916134015,-49.39954232928373,True,4.340000000016636,5.210000000016903
