incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,gbo_x,gbo_y,gbo_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,gps_tau_xx,gps_tau_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
13.037517547607422,9.434127807617188,1740791938.8477173,438913616,J035902.6+600522,59.7609996136667,60.0894637845278,62.69004559999999,J0410+7656,76.94592036944445,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0010899999999850266,0.029990000000024483,0.0031400000000162687,0.0008400000000155644,-0.6604138760011189,4.339586123998863,-0.0010899999999850266,0.029990000000024483,30.941484451293945,24.92051887512207,15.903789520263672,9.415167808532715,15.925471305847168,10.109566688537598,24.867839813232422,14.083005905151367,16.263961791992188,9.358367919921875,183,150,24.368745803833008,14.245433807373047,7.026332855224609,4.106651306152344,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438913616/calibrated_bw_500_800_masked/J0410+7656_calibrated_bw_500_800_masked_to_J035902.6+600522_vis.h5,-0.515183655813002,10.843887323103722,-0.9372835456117153,27.72193560548928,-0.4220998897987134,16.878048282385556,True,-1.0899999999850265,29.990000000024484
3.455533981323242,6.164569854736328,1705802310.5385113,353865009,J015734.9+744243,29.39568708125,74.7120082993333,31.407960625,J0205+7522,75.36895439999999,883726.8698975747,-4924468.099089417,3943962.642426154,-0.021629999999991316,-0.00965999999998765,0.011710000000018893,-0.0029899999999856083,-4.961389930944568,-0.9613899309445824,0.0050400000000168504,-0.0029899999999856083,9.05483627319336,14.865175247192383,9.967732429504395,7.887770175933838,9.236639022827148,7.739431381225586,20.761842727661133,16.51127052307129,7.373542785644531,5.059452056884766,144,185,9.599799156188965,10.373092651367188,3.8056564331054688,3.7002830505371094,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/353865009/calibrated_bw_500_800_masked/J0205+7522_calibrated_bw_500_800_masked_to_J015734.9+744243_vis.h5,0.031976282296420994,25.508345087188406,-0.47846122407954955,26.171226659328706,-0.5104375063759705,0.6628815721403001,True,-21.629999999991316,-9.659999999987651
7.626152038574219,4.736326217651367,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,151.922908705333,J100741.4+135629,13.9415557686111,883726.8698975747,-4924468.099089417,3943962.642426154,0.023230000000022413,-0.04891999999999967,-0.011859999999988324,-0.018939999999990492,5.413486770924773,-4.486513229075192,0.023230000000022413,-0.04891999999999967,18.370193481445312,7.584921360015869,10.033247947692871,7.571655750274658,11.86369800567627,7.405587196350098,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,175,174,29.002710342407227,14.408159255981445,17.27816390991211,7.213300704956055,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_800_masked/J100741.4+135629_calibrated_bw_500_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.722137690362572,-35.49831539068291,0.9598752955838445,-28.130190055545484,True,23.230000000022414,-48.919999999999675
17.58453369140625,4.49260139465332,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,153.25670956666664,J1013+2448,24.81029649722222,883726.8698975747,-4924468.099089417,3943962.642426154,0.011030000000018685,0.03338000000002553,-0.0023099999999854,-0.002279999999985391,2.040606733803986,5.040606733803975,0.004360000000016642,0.00018000000001536232,38.085533142089844,12.141646385192871,22.179046630859375,10.343951225280762,22.673765182495117,9.34555721282959,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,179,119,29.54338264465332,15.006057739257812,14.491031646728516,7.115926742553711,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_800_masked/J1013+2448_calibrated_bw_500_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,-0.5387383356836066,-24.632028304355213,-0.3010007304623341,-17.263902969217785,True,11.030000000018685,33.380000000025525
12.596397399902344,7.89488410949707,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,148.697678690042,J095447.4+743557,74.599206971,883726.8698975747,-4924468.099089417,3943962.642426154,0.033770000000025654,0.03682000000002658,-0.0020199999999853113,0.0002600000000153868,5.287169811853521,5.187169811853521,0.033770000000025654,0.03682000000002658,34.731483459472656,15.578287124633789,17.723203659057617,10.97262191772461,19.794723510742188,12.04241943359375,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,193,175,30.539764404296875,14.617331504821777,15.793128967285156,7.18522834777832,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_800_masked/J095447.4+743557_calibrated_bw_500_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.0375418679537562,25.18566901521975,1.2752794731750288,32.55379435035718,True,33.770000000025654,36.82000000002658
3.6478118896484375,5.657917022705078,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,152.52066956249996,J1010+4522,45.37296694444444,883726.8698975747,-4924468.099089417,3943962.642426154,-0.008139999999987185,0.033590000000025586,-0.0005699999999848673,-0.005179999999986279,-1.1785111448113597,4.921488855188619,-0.001469999999985143,0.033590000000025586,17.15654182434082,9.919893264770508,11.204837799072266,7.396204471588135,11.224811553955078,7.733251094818115,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,194,135,30.769596099853516,13.987112998962402,16.260169982910156,8.01805305480957,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_800_masked/J1010+4522_calibrated_bw_500_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.09331252882555212,-4.071383240688424,0.3310501340468246,3.296742094449005,True,-8.139999999987186,33.59000000002558
4.8787078857421875,4.749300003051758,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,19.318315779166664,J0117+8928,89.47999330555555,883726.8698975747,-4924468.099089417,3943962.642426154,0.033760000000025644,-0.008279999999987228,0.017100000000020543,0.01929000000002122,2.5336167825299087,-4.1663832174700675,0.022860000000022307,0.01841000000002095,11.45531940460205,8.900264739990234,8.511392593383789,7.7887468338012695,8.676480293273926,7.77571964263916,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,179,175,29.944869995117188,14.617331504821777,15.80242919921875,7.18522834777832,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_800_masked/J0117+8928_calibrated_bw_500_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.3605242981069996,40.91152553789507,0.5982619033282721,48.2796508730325,True,33.76000000002564,-8.279999999987227
4.512432098388672,4.767351150512695,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,149.696854638875,J095847.2+653354,65.5652272326667,883726.8698975747,-4924468.099089417,3943962.642426154,-0.046709999999998995,-0.023789999999991977,-0.015789999999989528,-0.0062299999999866,-4.655526566417204,-2.655526566417211,-0.044259999999998245,-0.007129999999986876,13.099051475524902,9.136465072631836,8.321416854858398,6.494625091552734,7.416414260864258,6.7190985679626465,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,155,174,24.89697265625,14.690006256103516,17.014873504638672,7.042154312133789,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_800_masked/J095847.2+653354_calibrated_bw_500_800_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.2139394641124135,16.146259898870532,1.451677069333686,23.51438523400796,True,-46.70999999999899,-23.789999999991977
28.51349449157715,20.34827995300293,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,130.351522021167,J084124.3+705342,70.8950480676389,883726.8698975747,-4924468.099089417,3943962.642426154,0.0130400000000193,-0.0003199999999847908,0.01059000000001855,0.010570000000018544,0.26727707685491353,-1.7327229231450794,0.0130400000000193,0.006350000000017252,36.47336196899414,36.532962799072266,26.452590942382812,24.74973487854004,26.44417953491211,25.53008460998535,33.13148498535156,30.19402503967285,78.72280883789062,43.626617431640625,103,155,32.16292190551758,40.14934158325195,42.61465835571289,35.378360748291016,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437407705/calibrated_bw_500_800_masked/J084124.3+705342_calibrated_bw_500_800_masked_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,-0.5772964236583004,21.49257328343389,-0.5479254928880728,15.327951729126324,True,13.0400000000193,-0.3199999999847908
3.482349395751953,4.332752227783203,1737902359.4002829,435339999,J145907.5+714019,224.781599616833,71.6721852248056,226.539708230375,J150609.5+373051,37.5142034725556,883726.8698975747,-4924468.099089417,3943962.642426154,-0.022439999999991564,0.023230000000022413,0.01515000000001994,0.019890000000021404,-5.656846760730918,0.5431532392690599,-0.009089999999987476,0.0023400000000160237,11.381250381469727,7.18049955368042,12.205727577209473,7.871731758117676,12.989853858947754,7.863485336303711,21.404296875,19.35207176208496,45.2765998840332,48.34746551513672,174,111,32.70711898803711,19.93930435180664,36.96416091918945,16.627540588378906,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/435339999/calibrated_bw_500_800_masked/J150609.5+373051_calibrated_bw_500_800_masked_to_J145907.5+714019_vis.h5,0.5158239393208652,22.257875245440474,-0.3556476290049926,-11.90015411971918,-0.8714715683258578,-34.15802936515965,True,-22.439999999991564,23.230000000022414
