incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,kko_x,kko_y,kko_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,snr_xx,snr_yy,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
10.07132339477539,12.872272491455078,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,31.2100579,J0204+1514,15.236401002777775,-2111752.2440000004,-3581453.556,4821610.080999999,0.00047250000003047025,0.002239375000029513,-0.0018774999999686187,-0.0019306249999688707,0.2999999999999634,0.699999999999962,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,31.941293716430664,18.55609130859375,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0204+1514_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-1.567790351626029,-33.947629880880946,-1.6403596552241935,-74.23217196348239,True,0.47250000003047027,2.2393750000295127
6.023681640625,5.920223236083984,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,34.378389012499994,J0217+7349,73.82572826666666,-2111752.2440000004,-3581453.556,4821610.080999999,0.0034387500000298654,-0.0007687499999688668,0.0007187500000309199,-0.0012187499999686924,0.5999999999999623,-0.10000000000003517,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,19.479013442993164,15.508437156677246,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0217+7349_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-1.3516162121270459,24.66802453165605,-1.4241855157252103,-15.616517550945396,True,3.438750000029865,-0.7687499999688668
6.401527404785156,4.935871124267578,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,29.6962291625,J0158+5624,56.409929775,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0012793749999688202,-0.001669374999968669,-0.0012793749999688202,-0.0012093749999688473,-3.552713678800501e-14,-0.30000000000003446,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,29.008344650268555,13.586408615112305,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0158+5624_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-0.07516681863678469,7.2062080590811215,-0.14773612223494914,-33.07833402352033,True,-1.2793749999688202,-1.6693749999686691
41.807884216308594,8.9371337890625,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,30.031763366666663,J0200+2157,21.950223452777777,-2111752.2440000004,-3581453.556,4821610.080999999,-0.0012499999999689832,-0.002598124999968491,-0.0016999999999688087,-0.0016881249999688437,-0.10000000000003517,-0.20000000000003482,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,59.849945068359375,15.593526840209961,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0200+2157_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-0.4166067436955614,-27.252289843844263,-0.4891760472937258,-67.53683192644571,True,-1.2499999999689833,-2.598124999968491
8.969711303710938,7.298091888427734,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,36.2249865625,J0224+7655,76.931712375,-2111752.2440000004,-3581453.556,4821610.080999999,0.005580625000029005,0.0046118750000291985,0.001060625000030757,0.001001875000030598,0.9999999999999609,0.7999999999999616,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,27.423080444335938,22.52448844909668,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0224+7655_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-1.5166045376809099,27.80179202367283,-1.5891738412790744,-12.482750058928616,True,5.580625000029005,4.611875000029198
8.293952941894531,3.9791946411132812,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,37.5448659615,J023010.7+814129,81.6916302394445,-2111752.2440000004,-3581453.556,4821610.080999999,0.0011068750000303152,0.00114937500003042,-0.0012031249999687893,-0.001190624999968673,0.2999999999999634,0.2999999999999634,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,22.541467666625977,13.816329002380371,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J023010.7+814129_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-1.1657550993996728,32.55908473589266,-1.2383244029978373,-7.725457346708787,True,1.1068750000303151,1.14937500003042
19.585838317871094,4.3532257080078125,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,29.39568708125,J015734.9+744243,74.7120082993333,-2111752.2440000004,-3581453.556,4821610.080999999,0.00010375000003091605,0.00014375000003090055,0.00010375000003091605,0.00014375000003090055,-3.552713678800501e-14,-3.552713678800501e-14,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,42.77509689331055,13.20666790008545,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J015734.9+744243_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,0.031976282296420994,25.508345087188406,-0.04059302130174344,-14.776196995413041,True,0.10375000003091606,0.14375000003090055
20.572540283203125,5.74658203125,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,31.407960625,J0205+7522,75.36895439999999,-2111752.2440000004,-3581453.556,4821610.080999999,-4.43749999690568e-05,0.000835625000030602,0.0003856250000307765,0.00035562500003078813,0.09999999999996412,0.2999999999999634,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,40.710845947265625,13.105999946594238,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0205+7522_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-0.47846122407954955,26.171226659328706,-0.551030527677714,-14.113315423272741,True,-0.0443749999690568,0.835625000030602
9.242385864257812,13.53445816040039,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,37.31113567083333,J0229+7743,77.72115047777778,-2111752.2440000004,-3581453.556,4821610.080999999,0.001245625000030443,0.001263125000030315,-0.001114374999968642,-0.0011168749999687622,0.2999999999999634,0.2999999999999634,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,25.581239700317383,22.640302658081055,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0229+7743_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-1.6569344825882217,28.612177832319222,-1.7295037861863862,-11.672364250282225,True,1.2456250000304432,1.2631250000303151
21.865093231201172,4.809196472167969,1705802310.5385113,353865009,J0117+8928,19.318315779166664,89.47999330555555,31.842477587499992,J0207+795A,79.93371900555556,-2111752.2440000004,-3581453.556,4821610.080999999,-0.015614374999964958,0.005833125000026605,-0.004824374999969142,0.00043312500002869875,-2.9000000000000252,2.099999999999957,88.89568328857422,25.356168746948242,109.43995666503906,23.280696868896484,37.528194427490234,13.451204299926758,/arc/projects/chime_frb/vlbi/OVP_astrometry_kko/M22_true_pos_fit_kko/353865009/calibrated/J0207+795A_calibrated_to_J0117+8928_vis.h5,0.07256930359816444,40.28454208260145,-0.413333608734847,30.736674482332834,-0.4859029123330114,-9.547867600268614,True,-15.614374999964959,5.833125000026605
