incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,hco_x,hco_y,hco_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,gps_tau_xx,gps_tau_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
6.305133819580078,9.019824981689453,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.72392881486245,B0355+54,54.22053695681744,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0013200000000157114,-0.0003699999999848061,0.012150000000019028,0.007550000000017619,-2.351896344795385,-2.7518963447953837,0.0013200000000157114,-0.0003699999999848061,17.038686752319336,19.539522171020508,11.828648567199707,10.60526180267334,16.545629501342773,15.951772689819336,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,420,484,34.158592224121094,34.6608772277832,42.616886138916016,43.5830078125,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438913616/calibrated_bw_400_400_masked/B0355+54_calibrated_bw_400_400_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.5672489929372506,4.975094227938915,0.3700345526744647,-22.746841377550364,True,1.3200000000157113,-0.3699999999848061
7.3123016357421875,8.466239929199219,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,19.318315779166664,J0117+8928,89.47999330555555,-2523643.44047669,-4123699.84440233,4147774.23913098,0.000450000000015445,0.0005500000000154756,-0.011889999999988334,-0.02052999999999098,2.5268819997747975,2.5268819997747975,0.000450000000015445,0.0005500000000154756,16.931154251098633,12.737525939941406,13.015369415283203,13.36311149597168,19.735475540161133,17.309391021728516,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,329,393,30.002742767333984,29.189006805419922,38.568702697753906,37.04746627807617,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438913616/calibrated_bw_400_400_masked/J0117+8928_calibrated_bw_400_400_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,0.25721457696263067,40.35056524979605,1.194498122574346,12.62862964430677,True,0.450000000015445,0.5500000000154757
5.137111663818359,8.524765014648438,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.7609996136667,J035902.6+600522,60.0894637845278,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0011400000000156563,0.0003400000000154113,0.00886000000001802,0.005890000000017111,-1.9461364347161254,-2.1461364347161247,0.0011400000000156563,0.0003400000000154113,30.798404693603516,23.979354858398438,16.574390411376953,16.756393432617188,23.195053100585938,22.5869083404541,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,422,494,35.31868362426758,36.12608337402344,45.14397048950195,46.300926208496094,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438913616/calibrated_bw_400_400_masked/J035902.6+600522_calibrated_bw_400_400_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.515183655813002,10.843887323103722,0.4220998897987134,-16.878048282385556,True,1.1400000000156563,0.3400000000154113
8.438587188720703,5.403961181640625,1740791938.8477173,438913616,J0410+7656,62.69004559999999,76.94592036944445,59.873947,J0359+5057,50.96393385555556,-2523643.44047669,-4123699.84440233,4147774.23913098,0.001590000000015794,-0.00019999999998475404,0.008700000000017971,0.008660000000017959,-2.602510051312457,-3.0025100513124556,0.001590000000015794,-0.00019999999998475404,26.74249267578125,21.77285385131836,12.738235473632812,13.76792049407959,19.27081298828125,19.61269760131836,30.097900390625,34.5010871887207,44.030723571777344,54.53711700439453,317,429,31.27046012878418,35.578189849853516,34.816646575927734,51.52058410644531,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438913616/calibrated_bw_400_400_masked/J0359+5057_calibrated_bw_400_400_masked_to_J0410+7656_vis.h5,-0.9372835456117153,27.72193560548928,-0.6983518561965875,1.7197746532952487,0.23893168941512788,-26.00216095219403,True,1.5900000000157941,-0.19999999998475404
7.701560974121094,6.423439025878906,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,148.697678690042,J095447.4+743557,74.599206971,-2523643.44047669,-4123699.84440233,4147774.23913098,0.0021700000000159717,0.00038000000001542356,-0.003239999999985685,-0.0031899999999856696,1.2296285092411896,0.829628509241191,0.0021700000000159717,0.00038000000001542356,18.439640045166016,19.81981658935547,19.442649841308594,20.253623962402344,22.382877349853516,23.138137817382812,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,414,506,44.134246826171875,36.525909423828125,21.834423065185547,25.84711456298828,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/437574971/calibrated_bw_400_400_masked/J095447.4+743557_calibrated_bw_400_400_masked_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,1.0375418679537562,25.18566901521975,0.6770175698467567,-15.725856522675322,True,2.1700000000159716,0.38000000001542356
3.8097000122070312,6.807506561279297,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,151.507292625708,J100601.7+345410,34.9028893364722,-2523643.44047669,-4123699.84440233,4147774.23913098,0.004310000000016627,0.010260000000018449,0.0069900000000174475,0.0069900000000174475,-0.6388229082643146,0.46117709173568144,0.004310000000016627,0.010260000000018449,14.511905670166016,16.227062225341797,17.26285743713379,14.589240074157715,17.88134765625,14.62069034576416,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,445,397,38.261756896972656,36.241214752197266,20.437057495117188,29.34075927734375,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/437574971/calibrated_bw_400_400_masked/J100601.7+345410_calibrated_bw_400_400_masked_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.9445625726154487,-14.533779633675527,0.5840382745084491,-55.4453051715706,True,4.310000000016627,10.260000000018449
15.203235626220703,15.74127197265625,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.97573187499998,J1011+4204,42.07593759444445,-2523643.44047669,-4123699.84440233,4147774.23913098,0.00458000000001671,0.0037300000000164493,0.003670000000016431,0.0037300000000164493,0.16596251756426827,-0.034037482435731015,0.00458000000001671,0.0037300000000164493,32.89751052856445,33.1090087890625,27.009742736816406,25.094884872436523,27.571060180664062,25.087732315063477,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,442,496,39.127628326416016,38.06709289550781,18.38140869140625,27.995113372802734,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/437574971/calibrated_bw_400_400_masked/J1011+4204_calibrated_bw_400_400_masked_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,-0.2377376052212725,-7.368125335137429,-0.5982619033282721,-48.2796508730325,True,4.580000000016709,3.7300000000164495
4.6272735595703125,4.228366851806641,1739694259.7342567,437574971,J0117+8928,19.318315779166664,89.47999330555555,152.52066956249996,J1010+4522,45.37296694444444,-2523643.44047669,-4123699.84440233,4147774.23913098,0.004630000000016725,-0.0029999999999856114,0.0028300000000161737,0.0029400000000162074,0.4156595311480862,-1.0843404688519085,0.004630000000016725,-0.0029999999999856114,14.588197708129883,11.175625801086426,16.345624923706055,9.71926498413086,17.068191528320312,12.835464477539062,40.473854064941406,34.261962890625,27.48601531982422,28.73509979248047,431,499,36.892486572265625,37.80379867553711,17.834583282470703,28.28968048095703,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/437574971/calibrated_bw_400_400_masked/J1010+4522_calibrated_bw_400_400_masked_to_J0117+8928_vis.h5,0.3605242981069996,40.91152553789507,0.09331252882555212,-4.071383240688424,-0.26721176928144746,-44.9829087785835,True,4.630000000016725,-2.9999999999856115
3.9983863830566406,5.058208465576172,1740788754.2171366,438909023,J030011.1+820239,45.0464033110417,82.0442644588333,46.6622707987083,J030638.9+820032,82.0090768146111,-2523643.44047669,-4123699.84440233,4147774.23913098,0.04984000000003057,-0.0496599999999999,0.030700000000024708,-0.026299999999992746,3.09495184744841,0.594951847448419,0.04984000000003057,-0.0496599999999999,12.582143783569336,8.62110710144043,25.999738693237305,21.65033721923828,20.94363021850586,19.963729858398438,29.821456909179688,17.237232208251953,14.928657531738281,11.932815551757812,484,460,34.32350158691406,17.638668060302734,12.433521270751953,10.528022766113281,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438909023/calibrated_bw_400_400_masked/J030638.9+820032_calibrated_bw_400_400_masked_to_J030011.1+820239_vis.h5,0.016297264990222698,32.82236487825676,-0.2080132728534116,32.788086993112536,-0.22431053784363428,-0.03427788514422048,True,49.84000000003057,-49.6599999999999
7.733737945556641,44.5202522277832,1740788754.2171366,438909023,J030011.1+820239,45.0464033110417,82.0442644588333,46.13815588,B0301+19,19.54716433,-2523643.44047669,-4123699.84440233,4147774.23913098,0.002380000000016036,-0.003109999999985645,0.008690000000017968,0.0039200000000165075,-3.086436810967024,-4.28643681096702,0.002380000000016036,-0.003109999999985645,15.212857246398926,34.60490417480469,11.314292907714844,16.388132095336914,14.66739273071289,16.76637077331543,29.821456909179688,17.237232208251953,14.928657531738281,11.932815551757812,484,434,34.004608154296875,20.515357971191406,12.593299865722656,9.803264617919922,/arc/projects/chime_frb/vlbi/OVP_astrometry_hco/M22_true_pos_fit_hco_MASK_RFI/438909023/calibrated_bw_400_400_masked/B0301+19_calibrated_bw_400_400_masked_to_J030011.1+820239_vis.h5,0.016297264990222698,32.82236487825676,-0.5718409745586865,-29.67296703152145,-0.5881382395489092,-62.4953319097782,False,2.380000000016036,-3.109999999985645
