incoh_snr_xx,incoh_snr_yy,ctime,event_id,calibrator_name,calibrator_ra,calibrator_dec,ra,name,dec,gbo_x,gbo_y,gbo_z,tau_xx,tau_yy,tau_no_iono_xx,tau_no_iono_yy,tec_xx,tec_yy,uncalibrated_snr_xx,uncaibrated_snr_yy,calibrated_snr_xx,caibrated_snr_yy,snr_xx,snr_yy,cal_snr_xx,cal_snr_yy,cal_incoh_snr_xx,cal_incoh_snr_yy,bw_00,bw_11,cal_snr_xx_masked,cal_snr_yy_masked,cal_incoh_snr_xx_masked,cal_incoh_snr_yy_masked,filename,x_cal,y_cal,x_tar,y_tar,delta_x,delta_y,pulsar_good_pos,tau_xx_ns,tau_yy_ns
11.545150756835938,11.183902740478516,1740791938.8477173,438913616,J035902.6+600522,59.7609996136667,60.0894637845278,62.69004559999999,J0410+7656,76.94592036944445,883726.8698975747,-4924468.099089417,3943962.642426154,-0.033272499999955234,0.046930000000013794,0.005617500000029687,0.00324000000003073,-5.49999999999951,6.800000000000665,28.146902084350586,25.309553146362305,16.99468231201172,10.138986587524414,18.14617156982422,11.525829315185547,24.867839813232422,14.083005905151367,16.263961791992188,9.358367919921875,258,205,26.049999237060547,16.409767150878906,9.722602844238281,5.296058654785156,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/438913616/calibrated_bw_500_700_masked/J0410+7656_calibrated_bw_500_700_masked_to_J035902.6+600522_vis.h5,-0.515183655813002,10.843887323103722,-0.9372835456117153,27.72193560548928,-0.4220998897987134,16.878048282385556,True,-33.27249999995524,46.93000000001379
3.6465225219726562,8.16489028930664,1705802310.5385113,353865009,J015734.9+744243,29.39568708125,74.7120082993333,31.407960625,J0205+7522,75.36895439999999,883726.8698975747,-4924468.099089417,3943962.642426154,-0.4501618749999984,-0.725889999999974,-0.526101874999969,-0.7382299999999692,11.600000000000733,34.70000000000107,9.376978874206543,13.372004508972168,10.903849601745605,8.608734130859375,12.232928276062012,8.838421821594238,20.761842727661133,16.51127052307129,7.373542785644531,5.059452056884766,207,245,12.262689590454102,10.41396713256836,4.0326995849609375,3.9731521606445312,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/353865009/calibrated_bw_500_700_masked/J0205+7522_calibrated_bw_500_700_masked_to_J015734.9+744243_vis.h5,0.031976282296420994,25.508345087188406,-0.47846122407954955,26.171226659328706,-0.5104375063759705,0.6628815721403001,True,-450.16187499999836,-725.889999999974
4.908077239990234,4.945167541503906,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,19.318315779166664,J0117+8928,89.47999330555555,883726.8698975747,-4924468.099089417,3943962.642426154,-0.693581249999995,-0.025666249999963454,-0.7612812499999687,0.05800375000000411,31.500000000001023,-6.89999999999953,11.225323677062988,8.6968994140625,9.1370267868042,8.387874603271484,8.075884819030762,7.83760929107666,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,240,234,33.771121978759766,16.706344604492188,18.21822738647461,8.744258880615234,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_700_masked/J0117+8928_calibrated_bw_500_700_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.3605242981069996,40.91152553789507,0.5982619033282721,48.2796508730325,True,-693.5812499999951,-25.666249999963455
5.641910552978516,3.5860939025878906,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,149.696854638875,J095847.2+653354,65.5652272326667,883726.8698975747,-4924468.099089417,3943962.642426154,0.13884875000001373,1.1371406250000162,0.09473875000003082,1.0645906250000443,20.000000000000853,-11.7999999999996,14.514395713806152,9.694003105163574,8.772951126098633,7.986883163452148,8.737152099609375,8.93882942199707,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,192,236,26.94021224975586,16.667808532714844,19.792076110839844,8.103538513183594,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_700_masked/J095847.2+653354_calibrated_bw_500_700_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.2139394641124135,16.146259898870532,1.451677069333686,23.51438523400796,True,138.84875000001372,1137.1406250000161
6.3607635498046875,5.192440032958984,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,151.922908705333,J100741.4+135629,13.9415557686111,883726.8698975747,-4924468.099089417,3943962.642426154,-0.0364393749999644,0.9766312500000536,-0.013929374999973123,1.0820612500000126,-5.399999999999508,-34.89999999999993,17.496362686157227,8.110222816467285,11.04333209991455,8.035184860229492,12.102144241333008,8.418417930603027,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,229,234,31.887052536010742,16.553428649902344,20.624195098876953,8.756359100341797,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_700_masked/J100741.4+135629_calibrated_bw_500_700_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.722137690362572,-35.49831539068291,0.9598752955838445,-28.130190055545484,True,-36.4393749999644,976.6312500000536
3.80291748046875,4.234642028808594,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,152.52066956249996,J1010+4522,45.37296694444444,883726.8698975747,-4924468.099089417,3943962.642426154,0.0013800000000304818,1.0949900000000403,-0.0003799999999688358,1.1221600000000298,0.4000000000005741,-4.599999999999497,20.849349975585938,12.100967407226562,12.745871543884277,8.857547760009766,13.033516883850098,8.146896362304688,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,267,179,34.64449691772461,16.208240509033203,18.941822052001953,8.063770294189453,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_700_masked/J1010+4522_calibrated_bw_500_700_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,0.09331252882555212,-4.071383240688424,0.3310501340468246,3.296742094449005,True,1.3800000000304817,1094.9900000000403
9.718231201171875,7.675445556640625,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,148.697678690042,J095447.4+743557,74.599206971,883726.8698975747,-4924468.099089417,3943962.642426154,0.05700250000000855,0.045831250000014034,-0.004357499999967657,0.0024612500000308502,8.800000000000693,6.500000000000661,31.656631469726562,16.96283531188965,18.483823776245117,11.147818565368652,19.380905151367188,13.94240665435791,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,260,234,34.32819747924805,16.63568878173828,18.780364990234375,8.967796325683594,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_700_masked/J095447.4+743557_calibrated_bw_500_700_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,1.0375418679537562,25.18566901521975,1.2752794731750288,32.55379435035718,True,57.00250000000855,45.83125000001404
16.623458862304688,4.283788681030273,1739694259.7342567,437574971,J1011+4204,152.97573187499998,42.07593759444445,153.25670956666664,J1013+2448,24.81029649722222,883726.8698975747,-4924468.099089417,3943962.642426154,0.003066250000029404,0.03788812500001442,-0.0042837499999677465,-0.001971874999970127,0.9000000000005812,5.700000000000649,33.887474060058594,12.064830780029297,21.19761848449707,10.66348934173584,22.44065284729004,9.995758056640625,51.71628189086914,28.47919273376465,23.802635192871094,12.466896057128906,239,146,34.12760543823242,16.950305938720703,17.875625610351562,7.820199966430664,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437574971/calibrated_bw_500_700_masked/J1013+2448_calibrated_bw_500_700_masked_to_J1011+4204_vis.h5,-0.2377376052212725,-7.368125335137429,-0.5387383356836066,-24.632028304355213,-0.3010007304623341,-17.263902969217785,True,3.066250000029404,37.88812500001442
25.437559127807617,22.114192962646484,1739516210.3831358,437407705,J083454.9+553421,128.728766615667,55.5725195391389,130.351522021167,J084124.3+705342,70.8950480676389,883726.8698975747,-4924468.099089417,3943962.642426154,0.001286250000034456,-0.0005212499999642378,0.010386250000030928,0.010348750000031548,-1.29999999999945,-1.6999999999994557,36.00901794433594,32.477962493896484,25.683855056762695,24.225933074951172,30.091142654418945,27.1209774017334,33.13148498535156,30.19402503967285,78.72280883789062,43.626617431640625,139,218,30.430095672607422,37.8436279296875,46.23854064941406,32.02253723144531,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/437407705/calibrated_bw_500_700_masked/J084124.3+705342_calibrated_bw_500_700_masked_to_J083454.9+553421_vis.h5,-0.02937093077022753,6.164621554307567,-0.5772964236583004,21.49257328343389,-0.5479254928880728,15.327951729126324,True,1.286250000034456,-0.5212499999642378
3.5535545349121094,4.384431838989258,1737902359.4002829,435339999,J145907.5+714019,224.781599616833,71.6721852248056,226.539708230375,J150609.5+373051,37.5142034725556,883726.8698975747,-4924468.099089417,3943962.642426154,0.0005662500000357049,0.580461875000009,0.01770625000002906,0.5435618750000233,-2.0999999999994614,26.30000000000095,11.742083549499512,8.630497932434082,10.56668758392334,9.590103149414062,12.736776351928711,8.524307250976562,21.404296875,19.35207176208496,45.2765998840332,48.34746551513672,265,172,28.01612091064453,17.795625686645508,31.930370330810547,20.905590057373047,/arc/projects/chime_frb/vlbi/OVP_astrometry_gbo/M22_true_pos_fit_gbo/435339999/calibrated_bw_500_700_masked/J150609.5+373051_calibrated_bw_500_700_masked_to_J145907.5+714019_vis.h5,0.5158239393208652,22.257875245440474,-0.3556476290049926,-11.90015411971918,-0.8714715683258578,-34.15802936515965,True,0.5662500000357049,580.4618750000091
