,snr,tau,delta_sep,mas
78,17.645798469944808,-0.18932362242156614,40.44173509912913,-8.605619200980279
79,20.422698507936854,-2.700269793641086,20.7601619714996,-122.73953607459482
80,18.527383952444524,-1.0543494633288684,25.185794856274093,-47.92497560585765
81,15.889206093221034,-0.262222702793924,3.6538768013987,-11.919213763360181
82,5.09605028145606,-2.0837267073841916,3.721743404117369,-94.71485033564507
83,10.322633939809938,1.9995738338666968,44.67479443335092,90.88971972121348
84,6.252905863952506,1.8647020129967875,59.9502242143691,84.75918240894488
85,6.770967862547215,2.9010102290933997,83.52320376699628,131.86410132242725
86,5.990560514106697,4.961535738144726,18.86818260570039,225.52435173385118
87,15.431683236192143,-0.6335523502617525,1.5470721032192465,-28.79783410280693
88,6.034726860975821,-0.842993937229275,15.666935350676455,-38.31790623769431
